cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
2,39.999999999997854,134.76562500000003,aGDL,7.434169240272784,3.0645090863950182e-06,0.0,0.0,0.0
2,39.999999999997854,137.10937500000006,aGDL,7.434169240272784,3.1178049685635495e-06,0.0,0.0,0.0
2,39.999999999997854,139.45312500000006,aGDL,7.434169240272784,3.1711008544546834e-06,0.0,0.0,0.0
2,39.999999999997854,141.79687500000009,aGDL,7.434169240272784,3.224396744132054e-06,0.0,0.0,0.0
2,39.999999999997854,144.14062500000009,aGDL,7.434169240272784,3.2776926376592956e-06,0.0,0.0,0.0
2,39.999999999997854,146.4843750000001,aGDL,7.434169240272784,3.330988535100042e-06,0.0,0.0,0.0
2,39.999999999997854,148.8281250000001,aGDL,7.434169240272784,3.384284436517928e-06,0.0,0.0,0.0
2,39.999999999997854,150.07083333333344,aCL,7.434169240272784,1.6719536089994494e-06,0.0,0.0,0.0
2,39.999999999997854,150.21250000000012,aCL,7.434169240272784,1.6765580179357074e-06,0.0,0.0,0.0
2,39.999999999997854,150.35416666666677,aCL,7.434169240272784,1.6811624268824188e-06,0.0,0.0,0.0
2,39.999999999997854,150.49583333333345,aCL,7.434169240272784,1.6857668358396124e-06,0.0,0.0,0.0
2,39.999999999997854,150.6375000000001,aCL,7.434169240272784,1.6903712448073173e-06,0.0,0.0,0.0
2,39.999999999997854,150.77916666666678,aCL,7.434169240272784,1.6949756537855616e-06,0.0,0.0,0.0
2,39.999999999997854,150.92083333333343,aCL,7.434169240272784,1.699580062774374e-06,0.0,0.0,0.0
2,39.999999999997854,151.0625000000001,aCL,7.434169240272784,1.7041844717737835e-06,0.0,0.0,0.0
2,39.999999999997854,151.20416666666677,aCL,7.434169240272784,1.7087888807838184e-06,0.0,0.0,0.0
2,39.999999999997854,151.34583333333345,aCL,7.434169240272784,1.7133932898045077e-06,0.0,0.0,0.0
2,39.999999999997854,151.4875000000001,aCL,7.434169240272784,1.7179976988358805e-06,0.0,0.0,0.0
2,39.999999999997854,151.62916666666678,aCL,7.434169240272784,1.7226021078779648e-06,0.0,0.0,0.0
2,39.999999999997854,151.77083333333343,aCL,7.434169240272784,1.7272065169307898e-06,0.0,0.0,0.0
2,39.999999999997854,151.9125000000001,aCL,7.434169240272784,1.7318109259943843e-06,0.0,0.0,0.0
2,39.999999999997854,152.05416666666676,aCL,7.434169240272784,1.7364153350687766e-06,0.0,0.0,0.0
2,39.999999999997854,152.19583333333344,aCL,7.434169240272784,1.7410197441539954e-06,0.0,0.0,0.0
2,39.999999999997854,152.3375000000001,aCL,7.434169240272784,1.7456241532500694e-06,0.0,0.0,0.0
2,39.999999999997854,152.47916666666677,aCL,7.434169240272784,1.7502285623570274e-06,0.0,0.0,0.0
2,39.999999999997854,152.62083333333342,aCL,7.434169240272784,1.754832971474898e-06,0.0,0.0,0.0
2,39.999999999997854,152.76250000000007,aCL,7.434169240272784,1.7594373806037108e-06,0.0,0.0,0.0
2,39.999999999997854,152.90416666666675,aCL,7.434169240272784,1.7640417897434932e-06,0.0,0.0,0.0
2,39.999999999997854,153.0458333333334,aCL,7.434169240272784,1.768646198894275e-06,0.0,0.0,0.0
2,39.999999999997854,153.18750000000009,aCL,7.434169240272784,1.7732506080560842e-06,0.0,0.0,0.0
2,39.999999999997854,153.32916666666674,aCL,7.434169240272784,1.7778550172289493e-06,0.0,0.0,0.0
2,39.999999999997854,153.52500000000012,PEM,7.434169240272784,0.0,270.964850396499,1.2426931298771178,0.0013507534020403454
2,39.999999999997854,153.77500000000012,PEM,7.434169240272784,0.0,273.67497740029,1.3647995265537383,0.0014834777462540633
2,39.999999999997854,154.02500000000012,PEM,7.434169240272784,0.0,276.40399157950117,1.4950448879093385,0.0016250487912058027
2,39.999999999997854,154.27500000000012,PEM,7.434169240272784,0.0,279.1725560673993,1.634712334971781,0.0017768612336649793
2,39.999999999997854,154.52500000000015,PEM,7.434169240272784,0.0,281.9811927736395,1.7843127140143158,0.0019394703413199085
2,39.999999999997854,154.77500000000015,PEM,7.434169240272784,0.0,284.8304203499742,1.9443813338301712,0.002113457971554534
2,39.999999999997854,155.02500000000015,PEM,7.434169240272784,0.0,287.7207534421945,2.1154793026269756,0.0022994340245945386
2,39.999999999997854,155.27500000000015,PEM,7.434169240272784,0.0,290.65270191497643,2.298195837959405,0.0024980389543037013
