cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
1,27.105922802540203,90.23437499999999,aGDL,1.0004901401287492e-07,1.5346076146968944e-06,0.0,0.0,0.0
1,27.105922802540203,92.57812499999999,aGDL,1.0004901401287492e-07,1.5744675888413632e-06,0.0,0.0,0.0
1,27.105922802540203,94.92187499999999,aGDL,1.0004901401287492e-07,1.6143275657622639e-06,0.0,0.0,0.0
1,27.105922802540203,97.26562499999999,aGDL,1.0004901401287492e-07,1.6541875455298204e-06,0.0,0.0,0.0
1,27.105922802540203,99.60937499999999,aGDL,1.0004901401287492e-07,1.6940475282142509e-06,0.0,0.0,0.0
1,27.105922802540203,101.95312499999999,aGDL,1.0004901401287492e-07,1.7339075138857678e-06,0.0,0.0,0.0
1,27.105922802540203,104.29687499999999,aGDL,1.0004901401287492e-07,1.7737675026145803e-06,0.0,0.0,0.0
1,27.105922802540203,106.64062499999997,aGDL,1.0004901401287492e-07,1.8136274944708905e-06,0.0,0.0,0.0
1,27.105922802540203,108.98437499999997,aGDL,1.0004901401287492e-07,1.8534874895248961e-06,0.0,0.0,0.0
1,27.105922802540203,111.32812499999997,aGDL,1.0004901401287492e-07,1.8933474878467883e-06,0.0,0.0,0.0
1,27.105922802540203,113.67187499999997,aGDL,1.0004901401287492e-07,1.9332074895067535e-06,0.0,0.0,0.0
1,27.105922802540203,116.01562499999997,aGDL,1.0004901401287492e-07,1.9730674945749713e-06,0.0,0.0,0.0
1,27.105922802540203,118.35937499999997,aGDL,1.0004901401287492e-07,2.012927503121616e-06,0.0,0.0,0.0
1,27.105922802540203,120.70312499999997,aGDL,1.0004901401287492e-07,2.0527875152168555e-06,0.0,0.0,0.0
1,27.105922802540203,123.04687499999997,aGDL,1.0004901401287492e-07,2.092647530930852e-06,0.0,0.0,0.0
1,27.105922802540203,125.39062499999999,aGDL,1.0004901401287492e-07,2.1325075503337598e-06,0.0,0.0,0.0
1,27.105922802540203,127.734375,aGDL,1.0004901401287492e-07,2.1723675734957287e-06,0.0,0.0,0.0
1,27.105922802540203,130.078125,aGDL,1.0004901401287492e-07,2.212227600486901e-06,0.0,0.0,0.0
1,27.105922802540203,132.42187500000003,aGDL,1.0004901401287492e-07,2.2520876313774126e-06,0.0,0.0,0.0
1,27.105922802540203,134.76562500000003,aGDL,1.0004901401287492e-07,2.291947666237392e-06,0.0,0.0,0.0
1,27.105922802540203,137.10937500000006,aGDL,1.0004901401287492e-07,2.3318077051369607e-06,0.0,0.0,0.0
1,27.105922802540203,139.45312500000006,aGDL,1.0004901401287492e-07,2.371667748146234e-06,0.0,0.0,0.0
1,27.105922802540203,141.79687500000009,aGDL,1.0004901401287492e-07,2.4115277953353177e-06,0.0,0.0,0.0
1,27.105922802540203,144.14062500000009,aGDL,1.0004901401287492e-07,2.4513878467743136e-06,0.0,0.0,0.0
1,27.105922802540203,146.4843750000001,aGDL,1.0004901401287492e-07,2.491247902533314e-06,0.0,0.0,0.0
1,27.105922802540203,148.8281250000001,aGDL,1.0004901401287492e-07,2.5311079626824033e-06,0.0,0.0,0.0
1,27.105922802540203,150.07083333333344,aCL,1.0004901401287492e-07,1.250454919722579e-06,0.0,0.0,0.0
1,27.105922802540203,150.21250000000012,aCL,1.0004901401287492e-07,1.2538985620869395e-06,0.0,0.0,0.0
1,27.105922802540203,150.35416666666677,aCL,1.0004901401287492e-07,1.2573422044628383e-06,0.0,0.0,0.0
1,27.105922802540203,150.49583333333345,aCL,1.0004901401287492e-07,1.2607858468503059e-06,0.0,0.0,0.0
1,27.105922802540203,150.6375000000001,aCL,1.0004901401287492e-07,1.2642294892493744e-06,0.0,0.0,0.0
