cooling_min,cv,x_mm,dx_mm,layer,material,node,capacity_J_m2K,k_W_mK,temperature_C
35.0,136,28.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-19.99515473705388
35.0,137,29.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-20.003576076837952
35.0,138,29.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-20.012531042773652
35.0,139,30.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-20.022019156829625
35.0,140,30.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-20.032039912514165
35.0,141,31.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-20.042592774902253
35.0,142,31.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-20.053677180664103
35.0,143,32.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-20.065292538095235
35.0,144,32.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-20.077438227148072
35.0,145,33.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-20.09011359946502
40.0,0,0.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.229763974901367
40.0,1,0.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.21982535092245
40.0,2,1.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.210302045930487
40.0,3,1.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.201194568295733
40.0,4,2.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.192503404190877
40.0,5,2.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.18422901756507
40.0,6,3.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.17637185011918
40.0,7,3.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.168932321282206
40.0,8,4.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.161910828188873
40.0,9,4.750000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.15530774565845
40.0,10,5.250000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.149123426174754
40.0,11,5.750000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.14335819986729
40.0,12,6.250000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.138012374493673
40.0,13,6.750000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.133086235423175
40.0,14,7.250000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.128580045621494
40.0,15,7.7500000000000036,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.124494045636723
40.0,16,8.250000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.120828453586515
40.0,17,8.750000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.117583465146417
40.0,18,9.250000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.114759253539447
40.0,19,9.750000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-22.11235596952684
40.0,20,10.166666666666671,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-22.11126052766726
40.0,21,10.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-22.111063219101048
40.0,22,10.833333333333337,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-22.110877257844734
40.0,23,11.16666666666667,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-22.1107026441658
40.0,24,11.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-22.11053937831541
40.0,25,11.833333333333336,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-22.11038746052839
40.0,26,12.018750000000004,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-22.107813281465813
40.0,27,12.056250000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-22.102808517344872
40.0,28,12.093750000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-22.097806779640983
40.0,29,12.131250000000001,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-22.092808070270937
40.0,30,12.150850000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-22.090184413606885
40.0,31,12.152550000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-22.08993279538129
40.0,32,12.156400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-22.089307489806462
40.0,33,12.162400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-22.088310653001443
40.0,34,12.168225000000003,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-22.087397035302956
40.0,35,12.173875000000002,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-22.08656464093228
40.0,36,12.195450000000001,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-22.08366292592601
40.0,37,12.23295,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-22.07869474742323
40.0,38,12.27045,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-22.073729604578546
40.0,39,12.30795,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-22.068767499294733
40.0,40,12.493366666666665,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-22.06621836546026
40.0,41,12.826699999999999,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-22.0660905754266
40.0,42,13.160033333333331,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-22.065974197390705
40.0,43,13.493366666666665,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-22.065869231519976
40.0,44,13.826699999999997,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-22.06577567796539
40.0,45,14.160033333333331,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-22.065693536861517
40.0,46,14.345449999999998,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-22.06439832056406
40.0,47,14.382949999999997,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-22.061881657641027
40.0,48,14.420449999999995,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-22.059368036819322
40.0,49,14.457949999999995,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-22.05685745906223
40.0,50,14.477549999999995,0.0017000000000000001,cell2_aCL,aCL,T2_C,0.39576,0.27,-22.055540539495684
40.0,51,14.479249999999995,0.0017000000000000001,cell2_aCL,aCL,T2_C,0.39576,0.27,-22.055414250144928
40.0,52,14.483099999999997,0.006,cell2_PEM,PEM,T2_C,13.545,0.24,-22.055100423858836
40.0,53,14.489099999999997,0.006,cell2_PEM,PEM,T2_C,13.545,0.24,-22.054601226079214
40.0,54,14.494924999999997,0.0056500000000000005,cell2_cCL,cCL,T2_C,1.31532,0.27,-22.054144707542772
40.0,55,14.500574999999996,0.0056500000000000005,cell2_cCL,cCL,T2_C,1.31532,0.27,-22.053728863957065
40.0,56,14.522149999999996,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-22.052279549818206
40.0,57,14.559649999999996,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-22.049799633559395
40.0,58,14.597149999999994,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-22.047322764032064
40.0,59,14.634649999999993,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-22.044848942185418
40.0,60,14.820066666666659,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-22.04357887805761
40.0,61,15.153399999999992,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-22.043520967398113
40.0,62,15.486733333333326,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-22.043474501200112
40.0,63,15.820066666666664,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-22.04343947953045
40.0,64,16.153399999999998,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-22.043415902439495
40.0,65,16.486733333333333,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-22.04340376996116
40.0,66,16.672149999999995,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-22.043391173739913
40.0,67,16.709649999999996,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-22.04336971833305
40.0,68,16.747149999999994,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-22.043351312121786
40.0,69,16.784649999999996,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-22.04333595511317
40.0,70,16.804249999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-22.043329491238914
40.0,71,16.805949999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-22.043328887367096
40.0,72,16.809799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-22.04332742652318
40.0,73,16.815799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-22.043327277357157
40.0,74,16.821624999999994,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-22.043329147057293
40.0,75,16.827274999999993,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-22.043331028476953
40.0,76,16.84884999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-22.04333820764381
40.0,77,16.88634999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-22.043353556185576
40.0,78,16.92384999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-22.04337195392913
40.0,79,16.96134999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-22.043393400867433
40.0,80,17.14676666666666,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-22.043405992735106
40.0,81,17.480099999999997,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-22.043418124972504
40.0,82,17.81343333333333,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-22.043441701819333
40.0,83,18.146766666666664,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-22.043476723241668
40.0,84,18.4801,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-22.043523189189145
40.0,85,18.813433333333332,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-22.043581099594928
40.0,86,18.998849999999997,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-22.0448511590181
40.0,87,19.03635,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-22.04732497171152
40.0,88,19.073849999999997,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-22.049801832084786
40.0,89,19.111349999999995,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-22.052281739188686
40.0,90,19.13095,0.0017000000000000001,cell4_aCL,aCL,T4_C,0.39576,0.27,-22.053585749258964
40.0,91,19.132649999999998,0.0017000000000000001,cell4_aCL,aCL,T4_C,0.39576,0.27,-22.053710832571255
40.0,92,19.136499999999998,0.006,cell4_PEM,PEM,T4_C,13.545,0.24,-22.054021741294548
40.0,93,19.142499999999995,0.006,cell4_PEM,PEM,T4_C,13.545,0.24,-22.05452064116337
40.0,94,19.148324999999993,0.0056500000000000005,cell4_cCL,cCL,T4_C,1.31532,0.27,-22.054980893820645
40.0,95,19.153974999999992,0.0056500000000000005,cell4_cCL,cCL,T4_C,1.31532,0.27,-22.05540049493313
40.0,96,19.175549999999994,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-22.056864147133993
40.0,97,19.213049999999992,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-22.059374717136805
40.0,98,19.25054999999999,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-22.06188833020167
40.0,99,19.28804999999999,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-22.0644049853653
40.0,100,19.47346666666666,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-22.06570019767284
40.0,101,19.806799999999996,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-22.065782338549255
40.0,102,20.14013333333333,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-22.065875891866796
40.0,103,20.473466666666667,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-22.065980857490903
40.0,104,20.8068,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-22.066097235270593
40.0,105,21.140133333333335,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-22.06622502503847
40.0,106,21.32555,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-22.06877415383038
40.0,107,21.363049999999998,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-22.073736249301874
40.0,108,21.40055,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-22.078701382331687
40.0,109,21.438049999999997,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-22.08366955101706
40.0,110,21.457649999999997,0.0017000000000000001,cell5_aCL,aCL,T5_C,0.39576,0.27,-22.086280352889517
40.0,111,21.459349999999997,0.0017000000000000001,cell5_aCL,aCL,T5_C,0.39576,0.27,-22.086530770187302
40.0,112,21.463199999999997,0.006,cell5_PEM,PEM,T5_C,13.545,0.24,-22.087153170562658
40.0,113,21.469199999999997,0.006,cell5_PEM,PEM,T5_C,13.545,0.24,-22.088149710719282
40.0,114,21.475024999999995,0.0056500000000000005,cell5_cCL,cCL,T5_C,1.31532,0.27,-22.089067046715044
40.0,115,21.480674999999994,0.0056500000000000005,cell5_cCL,cCL,T5_C,1.31532,0.27,-22.08990318268976
40.0,116,21.502249999999993,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-22.092819174999654
40.0,117,21.539749999999994,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-22.097817877349407
40.0,118,21.577249999999992,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-22.10281960802875
40.0,119,21.61474999999999,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-22.10782436512089
40.0,120,21.800166666666662,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-22.110398540568234
40.0,121,22.133499999999998,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-22.110550458141894
40.0,122,22.46683333333333,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-22.110713723763
40.0,123,22.800166666666666,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-22.11088833719671
40.0,124,23.1335,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-22.11107429819186
40.0,125,23.466833333333337,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-22.111271606480976
40.0,126,23.8835,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.112367046802138
40.0,127,24.3835,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.114770327439622
40.0,128,24.8835,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.117594535080325
40.0,129,25.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.120839518963223
40.0,130,25.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.12450510586554
40.0,131,26.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.128591100112004
40.0,132,26.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.133097283585276
40.0,133,27.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.138023415737592
40.0,134,27.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.14336923360363
40.0,135,28.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.149134451814508
40.0,136,28.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.155318762613057
40.0,137,29.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.16192183587022
40.0,138,29.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.168943319102688
40.0,139,30.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.17638283749172
40.0,140,30.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.18423999390313
40.0,141,31.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.192514368908526
40.0,142,31.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.201205520807658
40.0,143,32.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.21031298565202
40.0,144,32.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.21983627726961
40.0,145,33.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-22.229774887290894
45.0,0,0.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.90744952528992
45.0,1,0.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.899656767380748
45.0,2,1.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.892189656193622
45.0,3,1.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.88504859033568
45.0,4,2.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.878233951009175
45.0,5,2.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.871746101991185
45.0,6,3.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.865585389614147
45.0,7,3.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.859752142747396
45.0,8,4.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.854246672779585
45.0,9,4.750000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.849069273602094
45.0,10,5.250000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.844220221593318
45.0,11,5.750000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.839699775603922
45.0,12,6.250000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.835508176943012
45.0,13,6.750000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.831645649365278
45.0,14,7.250000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.82811239905902
45.0,15,7.7500000000000036,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.82490861463517
45.0,16,8.250000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.8220344671172
45.0,17,8.750000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.819490109932
45.0,18,9.250000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.8172756789017
45.0,19,9.750000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-23.81539129223641
45.0,20,10.166666666666671,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-23.814532369186963
45.0,21,10.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-23.814377661865997
45.0,22,10.833333333333337,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-23.81423185183696
45.0,23,11.16666666666667,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-23.81409493930959
45.0,24,11.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-23.81396692448081
45.0,25,11.833333333333336,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-23.813847807534756
45.0,26,12.018750000000004,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-23.81182942407523
45.0,27,12.056250000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-23.80790524752225
45.0,28,12.093750000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-23.803983443947203
45.0,29,12.131250000000001,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-23.800064014853024
45.0,30,12.150850000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-23.7980068365894
45.0,31,12.152550000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-23.797809545704695
45.0,32,12.156400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-23.797319250974336
45.0,33,12.162400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-23.79653764298585
45.0,34,12.168225000000003,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-23.795821286117842
45.0,35,12.173875000000002,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-23.79516861550374
45.0,36,12.195450000000001,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-23.792893414971633
45.0,37,12.23295,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-23.78899792477059
45.0,38,12.27045,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-23.785104814793282
45.0,39,12.30795,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-23.781214086531644
45.0,40,12.493366666666665,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-23.77921534074025
45.0,41,12.826699999999999,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-23.779115142081196
45.0,42,13.160033333333331,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-23.779023891435074
45.0,43,13.493366666666665,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-23.778941588933133
45.0,44,13.826699999999997,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-23.778868234693757
45.0,45,14.160033333333331,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-23.778803828822454
45.0,46,14.345449999999998,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-23.777788264991134
45.0,47,14.382949999999997,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-23.775814979258648
45.0,48,14.420449999999995,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-23.773844078801954
45.0,49,14.457949999999995,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-23.771875564376348
45.0,50,14.477549999999995,0.0017000000000000001,cell2_aCL,aCL,T2_C,0.39576,0.27,-23.770842983267567
45.0,51,14.479249999999995,0.0017000000000000001,cell2_aCL,aCL,T2_C,0.39576,0.27,-23.77074396127629
45.0,52,14.483099999999997,0.006,cell2_PEM,PEM,T2_C,13.545,0.24,-23.77049789378463
45.0,53,14.489099999999997,0.006,cell2_PEM,PEM,T2_C,13.545,0.24,-23.77010647868998
45.0,54,14.494924999999997,0.0056500000000000005,cell2_cCL,cCL,T2_C,1.31532,0.27,-23.769748527886822
45.0,55,14.500574999999996,0.0056500000000000005,cell2_cCL,cCL,T2_C,1.31532,0.27,-23.769422469833074
45.0,56,14.522149999999996,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-23.768286079700758
45.0,57,14.559649999999996,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-23.766341606594526
45.0,58,14.597149999999994,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-23.764399522394537
45.0,59,14.634649999999993,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-23.76245982784505
45.0,60,14.820066666666659,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-23.761463985533464
45.0,61,15.153399999999992,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-23.761418578467982
45.0,62,15.486733333333326,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-23.761382144869856
45.0,63,15.820066666666664,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-23.761354684791495
45.0,64,16.153399999999998,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-23.761336198272396
45.0,65,16.486733333333333,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-23.761326685339146
45.0,66,16.672149999999995,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-23.761316808790543
45.0,67,16.709649999999996,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-23.76129998585893
45.0,68,16.747149999999994,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-23.761285553765642
45.0,69,16.784649999999996,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-23.761273512516212
45.0,70,16.804249999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-23.7612684442686
45.0,71,16.805949999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-23.761267970779826
45.0,72,16.809799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-23.761266825349335
45.0,73,16.815799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-23.76126670839001
45.0,74,16.821624999999994,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-23.761268174399852
45.0,75,16.827274999999993,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-23.761269649598827
45.0,76,16.84884999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-23.76127527869894
45.0,77,16.88634999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-23.761287313309612
45.0,78,16.92384999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-23.76130173876347
45.0,79,16.96134999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-23.761318555054984
45.0,80,17.14676666666666,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-23.761328428189998
45.0,81,17.480099999999997,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-23.761337940934332
45.0,82,17.81343333333333,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-23.761356427262015
45.0,83,18.146766666666664,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-23.76138388714645
45.0,84,18.4801,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-23.761420320548144
45.0,85,18.813433333333332,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-23.76146572741469
45.0,86,18.998849999999997,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-23.762461566037427
45.0,87,19.03635,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-23.764401253409982
45.0,88,19.073849999999997,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-23.766343330432377
45.0,89,19.111349999999995,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-23.76828779636035
45.0,90,19.13095,0.0017000000000000001,cell4_aCL,aCL,T4_C,0.39576,0.27,-23.769310255285284
45.0,91,19.132649999999998,0.0017000000000000001,cell4_aCL,aCL,T4_C,0.39576,0.27,-23.769408331636022
45.0,92,19.136499999999998,0.006,cell4_PEM,PEM,T4_C,13.545,0.24,-23.76965211150108
45.0,93,19.142499999999995,0.006,cell4_PEM,PEM,T4_C,13.545,0.24,-23.770043293007383
45.0,94,19.148324999999993,0.0056500000000000005,cell4_cCL,cCL,T4_C,1.31532,0.27,-23.77040417169067
45.0,95,19.153974999999992,0.0056500000000000005,cell4_cCL,cCL,T4_C,1.31532,0.27,-23.770733175976872
45.0,96,19.175549999999994,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-23.7718808084146
45.0,97,19.213049999999992,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-23.77384931676017
45.0,98,19.25054999999999,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-23.77582021113482
45.0,99,19.28804999999999,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-23.777793490783257
45.0,100,19.47346666666666,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-23.778809051486135
45.0,101,19.806799999999996,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-23.77887345717909
45.0,102,20.14013333333333,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-23.7789468112326
45.0,103,20.473466666666667,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-23.779029113541167
45.0,104,20.8068,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-23.779120363986408
