model,condition,t_s,n_scenarios,objective_tolerance_fraction,V_model_V_min,V_model_V_max,T_model_C_min,T_model_C_max,ice_max_bulk_min,ice_max_bulk_max,ice_pore_max_bulk_min,ice_pore_max_bulk_max,ice_mem_max_bulk_min,ice_mem_max_bulk_max,water_ice_kg_m2_min,water_ice_kg_m2_max
bp,minus25,2.8,5,0.05,0.7436964943069538,0.7446016292328828,-24.978496398722058,-24.978482646384037,2.1866684739112557e-08,2.173882465713083e-05,2.1866684739112557e-08,2.173882465713083e-05,1.796760646513535e-08,1.7849060268561783e-05,2.5041014071565864e-10,2.489759182142761e-07
bp,minus25,3.0,5,0.05,0.7394559929004301,0.740360190777771,-24.976917888655493,-24.976903890292732,2.5072811831572288e-08,2.4906532643232582e-05,2.5072811831572288e-08,2.4906532643232582e-05,1.9659766648482873e-08,1.952173560616147e-05,2.831117634369611e-10,2.81315356962637e-07
bp,minus25,3.2,5,0.05,0.7415353303249977,0.7424385480450189,-24.97536850878737,-24.975354408048446,2.850992427935193e-08,2.8299339869266104e-05,2.850992427935193e-08,2.8299339869266104e-05,2.1407278241065934e-08,2.1247990095984825e-05,3.178258647251703e-10,3.1563028143780146e-07
bp,minus25,3.4,5,0.05,0.743710000923711,0.7446121813345787,-24.973930342203772,-24.973916359398686,3.216982228667277e-08,3.1908742382220375e-05,3.216982228667277e-08,3.1908742382220375e-05,2.318130344117912e-08,2.2998852924482285e-05,3.5439066641218954e-10,3.51762155623914e-07
bp,minus25,3.6,5,0.05,0.7415427031910339,0.7424437763379051,-24.972441256140826,-24.972427422904616,3.6045171133882075e-08,3.5727170185494636e-05,3.6045171133882075e-08,3.5727170185494636e-05,2.4972422183689553e-08,2.4764773800738155e-05,3.9268806004205894e-10,3.895973958035016e-07
bp,minus25,3.8,5,0.05,0.7415475186218357,0.7424474360870202,-24.970926086121295,-24.970912471892888,4.013956476305522e-08,3.975804587613641e-05,4.013956476305522e-08,3.975804587613641e-05,2.6800382432192464e-08,2.6565319034746304e-05,4.328078096564679e-10,4.29230161725028e-07
bp,minus25,4.0,5,0.05,0.7437226904973894,0.7446214068380658,-24.96949201187337,-24.969478801889096,4.444884607282846e-08,4.399711075856738e-05,4.444884607282846e-08,4.399711075856738e-05,2.8659253741433075e-08,2.839434881912324e-05,4.747401020313736e-10,4.706222993781276e-07
bp,minus25,4.2,5,0.05,0.7460041615353055,0.7469016273038428,-24.96815362441984,-24.96814100812739,4.895988153778337e-08,4.843122350407582e-05,4.895988153778337e-08,4.843122350407582e-05,3.052815361107023e-08,3.0230777755938422e-05,5.18326843456601e-10,5.13600132873473e-07
bp,minus25,4.4,5,0.05,0.7437295467532912,0.7446256924455501,-24.9667640393248,-24.966752037153867,5.366257433671067e-08,5.305037803879633e-05,5.366257433671067e-08,5.305037803879633e-05,3.2405797880537564e-08,3.207311349325521e-05,5.634808157961599e-10,5.580742782440807e-07
bp,minus25,4.6,5,0.05,0.7437341155013657,0.7446289034401895,-24.965348179065643,-24.96533684995825,5.855754489613529e-08,5.785536965909486e-05,5.855754489613529e-08,5.785536965909486e-05,3.4317311778170365e-08,3.394622304506015e-05,6.103154721816016e-10,6.041560150678447e-07
bp,minus25,4.8,5,0.05,0.7437381899909147,0.7446315717359656,-24.963943389314863,-24.963932832920932,6.364012502841634e-08,6.284177411089022e-05,6.364012502841634e-08,6.284177411089022e-05,3.6267569894088753e-08,3.5854694930807546e-05,6.588497215352835e-10,6.518619761795627e-07
bp,minus25,5.0,5,0.05,0.743742262695733,0.7446341910596191,-24.962542337362606,-24.962532644006956,6.890371135549543e-08,6.80032988738486e-05,6.890371135549543e-08,6.80032988738486e-05,3.825969093254576e-08,3.780134842424303e-05,7.090758739184174e-10,7.011823127652955e-07
bp,minus25,5.2,5,0.05,0.7395017624101867,0.7403921570387946,-24.961005442928666,-24.96099655281222,7.434603295681693e-08,7.333803733707986e-05,7.434603295681693e-08,7.333803733707986e-05,4.0311089045029815e-08,3.980327336807149e-05,7.610702872760388e-10,7.521912915169509e-07
bp,minus25,5.4,5,0.05,0.7437519453745491,0.7446408234394315,-24.959567300297152,-24.959559423458188,7.996805584318691e-08,7.88473612032252e-05,7.996805584318691e-08,7.88473612032252e-05,4.2439937702008874e-08,4.187827179312464e-05,8.149629394117999e-10,8.050166268229032e-07
bp,minus25,5.6,5,0.05,0.7460329309551114,0.7469202350429078,-24.958262125857317,-24.958255486961605,8.574758797219565e-08,8.450949119190571e-05,8.574758797219565e-08,8.450949119190571e-05,4.4605202061270737e-08,4.398498207938481e-05,8.704797552729815e-10,8.593821893359403e-07
bp,minus25,5.8,5,0.05,0.7437583763242401,0.7446440284567101,-24.956898352175273,-24.956892959025595,9.166953086480031e-08,9.030975142818606e-05,9.166953086480031e-08,9.030975142818606e-05,4.680367555538976e-08,4.61199004425395e-05,9.274993513280239e-10,9.151651792563009e-07
bp,minus25,6.0,5,0.05,0.743762999221825,0.7446469800574007,-24.955508139913093,-24.955504046405878,9.773139437057952e-08,9.624607240792396e-05,9.773139437057952e-08,9.624607240792396e-05,4.9060608179597546e-08,4.830794715360141e-05,9.861265381242305e-10,9.724689964291774e-07
bp,minus25,6.2,5,0.05,0.7395226417473907,0.7404048617944439,-24.953989450611147,-24.95398660315064,1.0393109679924967e-07,0.00010231678145376667,1.0393109679924967e-07,0.00010231678145376667,5.1394684804196496e-08,5.0567453513261286e-05,1.0464898772832978e-09,1.0313902030948526e-06
bp,minus25,6.4,5,0.05,0.7160337611695139,0.7169138123882614,-24.951366735494815,-24.951364086821684,1.1031037499927662e-07,0.00010856407422848214,1.1031037499927662e-07,0.00010856407422848214,5.394235047852814e-08,5.303435983513335e-05,1.1094664761780971e-09,1.092781549592104e-06
bp,minus25,6.6,5,0.05,0.6993376892901885,0.7002153817541541,-24.9472524683151,-24.947248758313975,1.1700048964262962e-07,0.00011511989669542209,1.1700048964262962e-07,0.00011511989669542209,5.702530021705384e-08,5.6029342360829406e-05,1.177354948348255e-09,1.1590063415815579e-06
bp,minus25,6.8,5,0.05,0.687443451483057,0.688318579942534,-24.94177176923273,-24.941766042434693,1.2414250605496334e-07,0.00012212633707958925,1.2414250605496334e-07,0.00012212633707958925,6.090847967750323e-08,5.98157535775933e-05,1.252552580558659e-09,1.2324974105164546e-06
bp,minus25,7.0,5,0.05,0.6719862342954468,0.6728581485038251,-24.934182838205146,-24.934173565113127,1.3187996409862885e-07,0.00012972846029867845,1.3187996409862885e-07,0.00012972846029867845,6.58530734331569e-08,6.465263073463827e-05,1.3376320255106429e-09,1.315756464739989e-06
bp,minus25,7.2,5,0.05,0.6634250503259408,0.6642935801850908,-24.92481440866743,-24.92480061414679,1.4037631415216916e-07,0.0001380919277454581,1.4037631415216916e-07,0.0001380919277454581,7.217714013238873e-08,7.085518190487994e-05,1.4356803580169173e-09,1.4118492174109292e-06
bp,minus25,7.4,5,0.05,0.6602450576754418,0.6611101227014278,-24.914711698388032,-24.91469351677847,1.4969360134869615e-07,0.00014728122538579835,1.4969360134869615e-07,0.00014728122538579835,7.995692680156049e-08,7.849649664100477e-05,1.5483597263700118e-09,1.5224167420937983e-06
bp,minus25,7.6,5,0.05,0.6534720534109549,0.6543327841399242,-24.903356796166975,-24.90333389589381,1.5980980698552872e-07,0.00015727605002891529,1.5980980698552872e-07,0.00015727605002891529,8.91762204833328e-08,8.755749358187954e-05,1.6763053603769834e-09,1.648073024331543e-06
bp,minus25,7.8,5,0.05,0.6473387309567077,0.6481945604656121,-24.890429893893213,-24.890401767894502,1.7072850988585375e-07,0.00016808039740673944,1.7072850988585375e-07,0.00016808039740673944,9.99922821398157e-08,9.819300827064307e-05,1.8210246713625856e-09,1.7903042905466248e-06
bp,minus25,8.0,5,0.05,0.6420573665869478,0.6429077525013498,-24.876076598964346,-24.876043002560664,1.8244673873762956e-07,0.00017969008702039491,1.8244673873762956e-07,0.00017969008702039491,1.1255358299381016e-07,0.00011054979898847339,1.984111948644832e-09,1.950681095490585e-06
bp,minus25,8.2,5,0.05,0.6361893718825302,0.6370335139055053,-24.860076903538754,-24.860037512114076,1.9495960868608295e-07,0.00019209761394861234,1.9495960868608295e-07,0.00019209761394861234,1.269945921854451e-07,0.00012476153781286432,2.167094761469218e-09,2.1307049516178737e-06
bp,minus25,8.4,5,0.05,0.6319543805948762,0.6327919209046339,-24.84265878432865,-24.842613610326794,2.0827585366257252e-07,0.00020530863914137502,2.0827585366257252e-07,0.00020530863914137502,1.4344654392311232e-07,0.00014095935371092054,2.3715855311296547e-09,2.3319595221169526e-06
bp,minus25,8.6,5,0.05,0.626815255201343,0.6276452784878528,-24.82362341885556,-24.82357241555468,2.223988395692252e-07,0.00021932420817434833,2.223988395692252e-07,0.00021932420817434833,1.6197918435404413e-07,0.0001592131374121394,2.599011667163346e-09,2.555735854098305e-06
bp,minus25,8.8,5,0.05,0.6204174734289984,0.621238786319095,-24.80233340742683,-24.802276183538396,2.3736226185839867e-07,0.00023417721875356655,2.3736226185839867e-07,0.00023417721875356655,1.8274591884822166e-07,0.00017967608116124876,2.8515894061977395e-09,2.8041296053500818e-06
bp,minus25,9.0,5,0.05,0.617216714355169,0.6180295877510612,-24.779557925306648,-24.77949495792089,2.5319662038041127e-07,0.0002498985997383655,2.5319662038041127e-07,0.0002498985997383655,2.058826056139922e-07,0.00020248325626717026,3.1315269667767607e-09,3.0794684789864716e-06
bp,minus25,9.2,5,0.05,0.6134140859322866,0.6142175768838046,-24.755393095082184,-24.755324875865426,2.698650157136834e-07,0.0002664522967362132,2.698650157136834e-07,0.0002664522967362132,2.3134128609025905e-07,0.00022758563580005308,3.440015610214082e-09,3.38289845737587e-06
bp,minus25,9.4,5,0.05,0.610953094483884,0.6117471087933162,-24.730073317795302,-24.730000744236918,2.873187884920092e-07,0.0002837903722404641,2.873187884920092e-07,0.0002837903722404641,2.5908721177302934e-07,0.00025494718671095756,3.778173837348305e-09,3.7154944547868367e-06
bp,minus25,9.6,5,0.05,0.6074349155173568,0.6082182689897628,-24.703341197512316,-24.70326505433215,3.054961536411753e-07,0.0003018512428032407,3.054961536411753e-07,0.0003018512428032407,2.8905788598835094e-07,0.0002845039408880738,4.146899106973642e-09,4.078114345088008e-06
bp,minus25,9.8,5,0.05,0.6042839600106578,0.6050561259479507,-24.675097882564387,-24.675019004084874,3.243611001344152e-07,0.0003205986179478788,3.243611001344152e-07,0.0003205986179478788,3.2127584919951417e-07,0.0003162766990210702,4.547509575327407e-09,4.472044640409542e-06
bp,minus25,10.0,5,0.05,0.6006182293923995,0.6013781274946599,-24.645160024033515,-24.645079257088668,3.557719594707229e-07,0.0003502943176601348,3.4388806413837973e-07,0.00034000623885342126,3.557719594707229e-07,0.0003502943176601348,4.981434932306948e-09,4.8986962882362005e-06
bp,minus25,10.2,5,0.05,0.5979214005963417,0.5986689116340009,-24.61377160542216,-24.613690122665815,3.925890608185312e-07,0.00038659741760629804,3.6406238268246467e-07,0.0003600584750682733,3.925890608185312e-07,0.00038659741760629804,5.450254966560745e-09,5.359597760741834e-06
bp,minus25,10.4,5,0.05,0.594517272007396,0.5952510745346322,-24.580728787156744,-24.58064776661905,4.3173152000384534e-07,0.0004251879981018862,3.848653396157527e-07,0.0003807354072884476,4.3173152000384534e-07,0.0004251879981018862,5.9554062481396185e-09,5.8560687850689335e-06
bp,minus25,10.6,5,0.05,0.5918219300549152,0.5925417755373869,-24.54613760178188,-24.54605844605669,4.7324436235464207e-07,0.00046610852438073845,4.0629505936675113e-07,0.0004020338309809205,4.7324436235464207e-07,0.00046610852438073845,6.498448449585474e-09,6.389612655513864e-06
bp,minus25,10.8,5,0.05,0.5879033851734228,0.5886072337407441,-24.509516724462884,-24.5094407095481,5.17173981463009e-07,0.0005094026217337988,4.2835636116095716e-07,0.0004239571056968227,5.17173981463009e-07,0.0005094026217337988,7.080969229708307e-09,6.9617580100524635e-06
bp,minus25,11.0,5,0.05,0.5865075461779892,0.5871970499643896,-24.47175660977777,-24.4716857216238,5.635739834427317e-07,0.0005551209732090373,4.5106179435626016e-07,0.00044651626891257167,5.635739834427317e-07,0.0005551209732090373,7.704661201285786e-09,7.574137206715723e-06
bp,minus25,11.2,5,0.05,0.5842404659974415,0.5849139279777139,-24.432856798052228,-24.432793150692646,6.123328612617642e-07,0.000603149281926215,4.7438469352474207e-07,0.00046968296920372413,6.123328612617642e-07,0.000603149281926215,8.370312653698347e-09,8.227472889863116e-06
bp,minus25,11.4,5,0.05,0.5811680114987327,0.5818235407854515,-24.392124035184082,-24.392069483022084,6.634759486485997e-07,0.0006535099266812273,4.983334704161724e-07,0.0004934640828196287,6.634759486485997e-07,0.0006535099266812273,9.0790647815826e-09,8.922845034882511e-06
bp,minus25,11.6,5,0.05,0.5787127995888414,0.5793501766278293,-24.34972006209523,-24.3496767398116,7.170956528766279e-07,0.0007062920657730357,5.229390701214422e-07,0.0005178893607106546,7.170956528766279e-07,0.0007062920657730357,9.832540541917768e-09,9.661813928188057e-06
bp,minus25,11.8,5,0.05,0.5761632433834207,0.576781330582445,-24.305689745449314,-24.30566001510269,7.73232593333375e-07,0.0007615330443440484,5.482192059799965e-07,0.0005429757491709669,7.73232593333375e-07,0.0007615330443440484,1.0632222208078554e-08,1.044579483330189e-05
bp,minus25,12.0,5,0.05,0.5745096875366432,0.575108887512756,-24.260412853030886,-24.260399428094672,8.318991975261856e-07,0.0008192421781008384,5.741804848119973e-07,0.0005687296840988816,8.318991975261856e-07,0.0008192421781008384,1.1479398747561153e-08,1.1276008805737784e-05
bp,minus25,12.2,5,0.05,0.5706563533368096,0.5712319396455353,-24.212822016171316,-24.212816608910003,8.931355887048971e-07,0.0008794565350616271,6.008308222273048e-07,0.0005951595711271982,8.931355887048971e-07,0.0008794565350616271,1.2375378446612926e-08,1.215369532516411e-05
bp,minus25,12.4,5,0.05,0.568972308484089,0.569526925932074,-24.163616557720644,-24.163589267617425,9.570929849816875e-07,0.000942324249872542,6.281980914389821e-07,0.0006222946368428614,9.570929849816875e-07,0.000942324249872542,1.3322067605935842e-08,1.3080695659425078e-05
bp,minus25,12.6,5,0.05,0.5667128789214025,0.5672444375980951,-24.11294033908399,-24.112888315604607,1.0237321643781748e-06,0.001007803468892325,6.562620826286276e-07,0.0006501160637277554,1.0237321643781748e-06,0.001007803468892325,1.4320756520001497e-08,1.4058223515349267e-05
bp,minus25,12.8,5,0.05,0.564371349790493,0.5648786061353952,-24.060466180047456,-24.060386024524263,1.0930775664566629e-06,0.0010759162480717083,6.850086965352997e-07,0.0006786112497331676,1.0930775664566629e-06,0.0010759162480717083,1.5372667162114067e-08,1.5087437664839064e-05
bp,minus25,13.0,5,0.05,0.5635789836712107,0.5640644342484996,-24.007088573450204,-24.006976601281963,1.1651029196077652e-06,0.0011466341657615836,7.144114452089925e-07,0.0007077549390011406,1.1651029196077652e-06,0.0011466341657615836,1.6478887920086712e-08,1.616937331594396e-05
bp,minus25,13.2,5,0.05,0.561340838407387,0.5618002839262778,-23.95222551953097,-23.952077992200685,1.23971370184747e-06,0.0012198607897120893,7.444286705703642e-07,0.0007375060591966186,1.23971370184747e-06,0.0012198607897120893,1.7640568220335683e-08,1.7304618096703257e-05
bp,minus25,13.4,5,0.05,0.5597454931262931,0.5601795444490647,-23.89584280994336,-23.895655862245604,1.3169555209051806e-06,0.0012956396003817015,7.750458143572958e-07,0.0007678505223008641,1.3169555209051806e-06,0.0012956396003817015,1.8859270979700036e-08,1.8494338181763175e-05
bp,minus25,13.6,5,0.05,0.5577668298547781,0.5581735104233122,-23.83788835574208,-23.837657843158865,1.396839785476181e-06,0.0013739796778054428,8.062440138281098e-07,0.0007987694094877751,1.396839785476181e-06,0.0013739796778054428,2.0136200665482592e-08,1.9740313481258574e-05
bp,minus25,13.8,5,0.05,0.5576567814864885,0.5580405426505194,-23.77939791374388,-23.779119494473576,1.4793226048828654e-06,0.0014548349522517292,8.379945094368545e-07,0.0008302334574705996,1.4793226048828654e-06,0.0014548349522517292,2.1472261687048897e-08,2.104341260641636e-05
bp,minus25,14.0,5,0.05,0.557552958727381,0.5579133656671648,-23.720788476012984,-23.720457636114332,1.56418712419963e-06,0.0015379868663430052,8.702415735456078e-07,0.0008621857338692944,1.56418712419963e-06,0.0015379868663430052,2.286773358610281e-08,2.240382097670344e-05
bp,minus25,14.2,5,0.05,0.5585706165380496,0.5589108291005401,-23.66264751260536,-23.662259782353914,1.6512114964365592e-06,0.0016232122549126769,9.029310042756615e-07,0.0008945708002602931,1.6512114964365592e-06,0.0016232122549126769,2.432230416576787e-08,2.3821140283526695e-05
bp,minus25,14.4,5,0.05,0.5586165653792879,0.5589332414404552,-23.604586595747918,-23.60413746206035,1.7401803352097127e-06,0.0017102944512235106,9.36013690040247e-07,0.000927338310972374,1.7401803352097127e-06,0.0017102944512235106,2.5835420233069282e-08,2.529472952155972e-05
bp,minus25,14.6,5,0.05,0.5594980400503914,0.5597937406915579,-23.546852730051427,-23.546337805132907,1.8310002876147968e-06,0.0017991385769741538,9.694606819933998e-07,0.0009604585518970043,1.8310002876147968e-06,0.0017991385769741538,2.7406528055753115e-08,2.682396018735489e-05
bp,minus25,14.8,5,0.05,0.5598242747581296,0.5600969064090972,-23.489335403385695,-23.48875020800358,1.923562692992094e-06,0.001889634302035451,1.0032424587266e-06,0.000993901276112397,1.923562692992094e-06,0.001889634302035451,2.903518173366037e-08,2.840830296147143e-05
bp,minus25,15.0,5,0.05,0.5600155867447957,0.5602644178022909,-23.431768712273396,-23.431108683979744,2.017851551945977e-06,0.001981763680729485,1.0373435373054003e-06,0.0010276507982970653,2.017851551945977e-06,0.001981763680729485,3.072095717996029e-08,3.004726148054121e-05
bp,minus25,15.2,5,0.05,0.5610246781708137,0.5612526724277761,-23.374693030393814,-23.373953660681366,2.1138376222953683e-06,0.002075495518874172,1.0717462613525254e-06,0.0010616895944942294,2.1138376222953683e-06,0.002075495518874172,3.2463551863857064e-08,3.1740457723920836e-05
bp,minus25,15.4,5,0.05,0.5613455123064289,0.5615498830855173,-23.317852216201146,-23.317029768123206,2.2114491231538586e-06,0.0021707563300883553,1.106426892479759e-06,0.0010959942364604752,2.2114491231538586e-06,0.0021707563300883553,3.4262561903923104e-08,3.34874086147263e-05
bp,minus25,15.6,5,0.05,0.5615315239895016,0.5617115485502949,-23.260949719688,-23.260039690744577,2.3107083267594447e-06,0.0022675665077481633,1.1413741613315007e-06,0.0011305543642743199,2.3107083267594447e-06,0.0022675665077481633,3.6117542652415586e-08,3.528761514726051e-05
bp,minus25,15.8,5,0.05,0.5621202247318796,0.5622774846765087,-23.204268445708493,-23.203266599791107,2.411633549621924e-06,0.002365942430490546,1.1765759897998218e-06,0.0011653588819342225,2.411633549621924e-06,0.002365942430490546,3.802825122940455e-08,3.7140795664111325e-05
bp,minus25,16.0,5,0.05,0.5624345907362136,0.5625678142691333,-23.147731110344267,-23.14663315931108,2.5142072367613848e-06,0.002465864800100918,1.2120154315094354e-06,0.0012003915736091089,2.5142072367613848e-06,0.002465864800100918,3.999454789873512e-08,3.9046651100993865e-05
bp,minus25,16.2,5,0.05,0.5627473137642703,0.5628563896431702,-23.09124822285372,-23.090049895080938,2.6184404046697348e-06,0.0025673428695039825,1.2476793307939764e-06,0.0012356399196227713,2.6184404046697348e-06,0.0025673428695039825,4.201790038431459e-08,4.100487679133006e-05
bp,minus25,16.4,5,0.05,0.5633231669241796,0.5634092218046147,-23.035014400406624,-23.03371138469973,2.724329139768807e-06,0.0026703709882968793,1.283553354396506e-06,0.0012710898903894852,2.724329139768807e-06,0.0026703709882968793,4.4098547265341714e-08,4.301664682424908e-05
bp,minus25,16.6,5,0.05,0.5638935282827563,0.5639564660172403,-22.97908859762404,-22.977676606765954,2.8318395388466566e-06,0.0027749136440173077,1.3196203523734235e-06,0.0013067242357456157,2.8318395388466566e-06,0.0027749136440173077,4.623625317653285e-08,4.5082271298353276e-05
bp,minus25,16.8,5,0.05,0.5639308493844871,0.5639678727954954,-22.92309914015715,-22.921573724018714,2.940971946063929e-06,0.002880969309320665,1.3558691512274491e-06,0.0013425315431075467,2.940971946063929e-06,0.002880969309320665,4.843066666876479e-08,4.7201327218090634e-05
bp,minus25,17.0,5,0.05,0.5647578544093375,0.5647729560189373,-22.867451913050616,-22.86580894009822,3.051742454270726e-06,0.002988551997387779,1.392291177470591e-06,0.0013785029067396864,3.051742454270726e-06,0.002988551997387779,5.068145699020638e-08,4.9373416896240426e-05
bp,minus25,17.2,5,0.05,0.5651731095924575,0.5651820619017038,-22.81210150146481,-22.810336690238614,3.164100258865379e-06,0.0030976089758838867,1.4288721156695607e-06,0.0014146232350311242,3.164100258865379e-06,0.0030976089758838867,5.298850463051804e-08,5.159833733471691e-05
bp,minus25,17.4,5,0.05,0.5655706771354809,0.565603755051716,-22.756898947337476,-22.755008032937383,3.278042275119903e-06,0.0032081350586165357,1.4656037460877584e-06,0.001450883711716218,3.278042275119903e-06,0.0032081350586165357,5.535135318862037e-08,5.387556632017588e-05
bp,minus25,17.6,5,0.05,0.5658327975602555,0.5658908246687697,-22.701784647867555,-22.699763286033402,3.39357878120325e-06,0.003320138147677723,1.5024812512952537e-06,0.001487278965514006,3.39357878120325e-06,0.003320138147677723,5.776969464096203e-08,5.62047281375677e-05
bp,minus25,17.8,5,0.05,0.566222332255093,0.5663046284430432,-22.646815995623285,-22.644659771301065,3.510723048914684e-06,0.003433629058126931,1.5395010038828046e-06,0.0015238049231913898,3.510723048914684e-06,0.003433629058126931,6.024325531078085e-08,5.8585483236993276e-05
bp,minus25,18.0,5,0.05,0.5668674320357224,0.5669724603469438,-22.59220667922932,-22.589911109415226,3.629455185275966e-06,0.0035485856765738364,1.5766560669474838e-06,0.0015604542617495194,3.629455185275966e-06,0.0035485856765738364,6.277183692468771e-08,6.101756273536247e-05
bp,minus25,18.2,5,0.05,0.5672465017605959,0.5673758811886304,-22.53783076798436,-22.535392550750203,3.749742569924039e-06,0.0036649733901472936,1.6139384786089368e-06,0.001597218825105196,3.749742569924039e-06,0.0036649733901472936,6.535517203541263e-08,6.350063030219656e-05
bp,minus25,18.4,5,0.05,0.5676223903818632,0.5677761498623458,-22.483607645121964,-22.481022716968653,3.871587572790997e-06,0.003782792516694733,1.6513438134333516e-06,0.0016340944119360285,3.871587572790997e-06,0.003782792516694733,6.7992828815186e-08,6.603420327363924e-05
bp,minus25,18.6,5,0.05,0.5677362148280998,0.5679160842102011,-22.4293820897081,-22.426646227780367,3.995009060882276e-06,0.0039020596474319278,1.688870087350038e-06,0.0016710794785715505,3.995009060882276e-06,0.0039020596474319278,7.06844815613411e-08,6.861791933450823e-05
bp,minus25,18.8,5,0.05,0.5681051334734583,0.568309471082203,-22.375267536334803,-22.37237673248552,4.120033312417088e-06,0.004022798807463343,1.7265157241440178e-06,0.0017081730717506218,4.120033312417088e-06,0.004022798807463343,7.342980126757537e-08,7.125144298667741e-05
bp,minus25,19.0,5,0.05,0.5685970066537445,0.5688249366007477,-22.321429689981926,-22.31838005454506,4.246642921411734e-06,0.004144990745022126,1.7642746344346305e-06,0.0017453695807155133,4.246642921411734e-06,0.004144990745022126,7.622869879182767e-08,7.393460085163699e-05
bp,minus25,19.2,5,0.05,0.5688287821001252,0.5690820781743116,-22.26770529928001,-22.264492768636927,4.3748189586113625e-06,0.004268614886339125,1.8021403804061352e-06,0.0017826630233406617,4.3748189586113625e-06,0.004268614886339125,7.908099647157035e-08,7.666708398844455e-05
bp,minus25,19.4,5,0.05,0.5691855834872441,0.5694633487797671,-22.214110008546584,-22.210730627669534,4.504567210357274e-06,0.004393675278223679,1.8401086453959702e-06,0.0018200495738122217,4.504567210357274e-06,0.004393675278223679,8.198633555620347e-08,7.944848005091046e-05
bp,minus25,19.6,5,0.05,0.5694113536344679,0.5697145154652697,-22.160606263224736,-22.157055991975426,4.635886225913896e-06,0.004520168715364065,1.8781751451220816e-06,0.0018575252202446743,4.635886225913896e-06,0.004520168715364065,8.494451236164778e-08,8.227852521441758e-05
bp,minus25,19.8,5,0.05,0.5698870779680839,0.5702137252612639,-22.10732662711567,-22.10360163795974,4.768770867348018e-06,0.004648088423476871,1.9163349596315677e-06,0.0018950851687492898,4.768770867348018e-06,0.004648088423476871,8.795526991361029e-08,8.515690540907941e-05
bp,minus25,20.0,5,0.05,0.5703575515753091,0.5707076174762943,-22.054340084889503,-22.05043657289781,4.903187547028665e-06,0.004777399454466338,1.9545808915566884e-06,0.0019327220580319501,4.903187547028665e-06,0.004777399454466338,9.101845351712079e-08,8.808339988102717e-05
bp,minus25,20.2,5,0.05,0.5705725069703885,0.57094791505383,-22.001454064225044,-21.99736800073262,5.039121376669214e-06,0.004908085459812526,1.992907783948064e-06,0.001970430527143374,5.039121376669214e-06,0.004908085459812526,9.413373210670942e-08,9.105762067498352e-05
bp,minus25,20.4,5,0.05,0.5710358030953917,0.5714345196226073,-21.948779364342045,-21.944506966595952,5.1765757044019236e-06,0.005040148135790941,2.0313122546542463e-06,0.0020082069802743003,5.1765757044019236e-06,0.005040148135790941,9.730073941337991e-08,9.407915068269232e-05
bp,minus25,20.6,5,0.05,0.5712439489348546,0.5716679662444281,-21.896223193956843,-21.89176042921332,5.315539747251536e-06,0.005173575039766144,2.0697908981012406e-06,0.0020460476046551684,5.315539747251536e-06,0.005173575039766144,1.0051930248097031e-07,9.714775594064017e-05
bp,minus25,20.8,5,0.05,0.5714502012831664,0.5718995095982825,-21.843705634411265,-21.839048338735978,5.456029140473324e-06,0.005308379927042834,2.1083427138200393e-06,0.002083951124280242,5.456029140473324e-06,0.005308379927042834,1.0378905662962795e-07,0.00010026302540503017
bp,minus25,21.0,5,0.05,0.5721498621329617,0.5726201681176754,-21.791588854323862,-21.786733065752173,5.598027427686586e-06,0.005444544782671153,2.1469639006158004e-06,0.0021219133492481374,5.598027427686586e-06,0.005444544782671153,1.0710984285702044e-07,0.00010342474326964004
bp,minus25,21.2,5,0.05,0.5722231684316587,0.5727197674441463,-21.739563919896028,-21.734505811998645,5.741497515713426e-06,0.005582031197665337,2.1856499506302976e-06,0.0021599293182047886,5.741497515713426e-06,0.005582031197665337,1.1048155547047468e-07,0.000106632740548664
bp,minus25,21.4,5,0.05,0.5726671602625523,0.5731867685162879,-21.68769673062647,-21.682433393543192,5.88645568247931e-06,0.005720853844133124,2.2243996011637687e-06,0.0021979977997665023,5.88645568247931e-06,0.005720853844133124,1.1390362919095646e-07,0.00010988642511795347
bp,minus25,21.6,5,0.05,0.57298234251033,0.5735259988326175,-21.636039773236917,-21.63056782519712,6.0328850192803995e-06,0.005860994354670525,2.263210220458786e-06,0.0022361160636854187,6.0328850192803995e-06,0.005860994354670525,1.1737597334294747e-07,0.00011318566146578663
bp,minus25,21.8,5,0.05,0.573171910689249,0.5737407013410144,-21.58444825035116,-21.57876390853241,6.180786690179002e-06,0.006002452379062954,2.3020802416079534e-06,0.0022742827031257563,6.180786690179002e-06,0.006002452379062954,1.208982198553167e-07,0.000116530070655486
bp,minus25,22.0,5,0.05,0.5736039814350745,0.5741955747334391,-21.533071217595506,-21.52717110554272,6.330161629651508e-06,0.006145227400461623,2.3410078496337175e-06,0.0023124961983179686,6.330161629651508e-06,0.006145227400461623,1.2447004645243345e-07,0.00011991933212812962
bp,minus25,22.2,5,0.05,0.5736650435926803,0.5742828721216776,-21.481722709650228,-21.47560301179186,6.4810023548871935e-06,0.0062893105644895265,2.379991339501012e-06,0.0023507551305755043,6.4810023548871935e-06,0.0062893105644895265,1.2809138172322565e-07,0.00012335324381528056
bp,minus25,22.4,5,0.05,0.5743342082618614,0.5749723212599083,-21.430717852941,-21.42437555080295,6.633304352724285e-06,0.006434696229581167,2.4190277295446622e-06,0.002389056952314707,6.633304352724285e-06,0.006434696229581167,1.3176190171336058e-07,0.00012683141916759795
