t_s,j_A_m2,T_model_C,T_MEA_C,T_min_C,T_max_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,s_ice_pore_max,s_liquid_pore_max,gas_porosity_min,ice_max_x_um,ice_max_layer,water_produced_kg_m2,water_stored_kg_m2,water_initial_kg_m2,water_vapor_kg_m2,water_liquid_pore_kg_m2,water_unfrozen_mem_kg_m2,water_ice_kg_m2,water_out_kg_m2,water_balance_kg_m2,heat_gen_J_m2,heat_phase_J_m2,heat_loss_J_m2,heat_sensible_integral_J_m2,energy_balance_J_m2,H2_balance_mol_m2,O2_balance_mol_m2,model_valid,thermal_iterations_max,ever_invalid,min_gas_porosity_all_steps,min_kappa_all_steps,max_j_over_jlim_all_steps,V_model_V,E_rev_V,eta_act_V,eta_ohm_V,eta_con_V,j_lim_A_m2,j_over_jlim,lambda_mean,lambda_min,kappa_min_S_m,cO2_cCL_mol_m3,active_area_factor,I_exp_A,I_consistent_25cm2_A,V_exp_V,T_exp_C,V_rel_error_pct,T_rel_error_pct,T_rel_error_K_pct
16.6,2042.90429042904,-22.97886431913261,-22.573529736373814,-23.221009272656488,-22.369940504145376,2.9982917232151073e-06,1.347156724862787e-06,2.9982917232151073e-06,3.2021790465005635e-06,0.0497360287593656,0.3916,164.89999999999992,PEM,0.0013378265846484096,0.0027087691859251826,0.0013931999999999998,1.2853174453464139e-09,0.0009783181071393611,0.0017304036307938633,4.616267451291687e-08,2.225739872322348e-05,-3.40168431617327e-18,12882.56588278496,-55.631310233453696,629.2223996542182,12197.712172964984,6.76960780765512e-08,1.1589618154062009e-11,-1.0311890230596532e-13,1,3,0,0.3916,0.44220923179378196,0.007209220935343502,0.5637659354934468,1.2608243452265258,0.6569696160117007,0.040049812662715525,3.8981058662689e-05,284147.0094689615,0.007189603347390479,3.7261060094613754,2.9955815100522263,0.5065601477185255,10.16658920733939,0.9999891084756584,61.9,5.1072607260726,0.547,-22.9272916543083,3.0650704741218897,0.2249400653243839,0.020610705225468033
16.8,2052.80528052805,-22.92284183416433,-22.515625574354516,-23.16783589118259,-22.311253518547744,3.114234031503786e-06,1.3841095410765716e-06,3.114234031503786e-06,3.290015548078373e-06,0.050087297235362246,0.3916,164.89999999999992,PEM,0.001376030850740148,0.0027466477192403718,0.0013931999999999998,1.2924745138310459e-09,0.0010057165731084412,0.001740881504064251,4.8349593165651e-08,2.2583131499772348e-05,-3.628689146037423e-18,13257.81511254739,-56.44493051143453,661.4452195401674,12539.924962564119,6.833010957052466e-08,1.1751946638050015e-11,-1.0379197501464432e-13,1,3,0,0.3916,0.44220923179378196,0.007225244727130545,0.5638056763101069,1.2607723765922838,0.6570073216238413,0.03992018855611711,3.919010221841481e-05,284072.8517998019,0.007226333905271413,3.748668182739559,3.013390315272977,0.5109861735859762,10.164069910094886,0.9999888031152239,62.2,5.132013201320125,0.551,-22.8719054033521,2.324079185137363,0.22270304950092606,0.020351933274193313
17.0,2042.90429042904,-22.867199644722575,-22.461048568080173,-23.114644602185905,-22.257039158198438,3.2318485654504686e-06,1.4212246159966417e-06,3.2318485654504686e-06,3.3782377370968427e-06,0.05042198336393297,0.3916,164.89999999999992,PEM,0.0014142351168318862,0.0027845241984222873,0.0013931999999999998,1.2993622371748837e-09,0.0010330728497170804,0.0017513994564345523,5.059290841720836e-08,2.2910918409594e-05,-4.706115054944893e-18,13632.886294392863,-57.26366663532907,694.5612566382099,12881.061371189979,7.065420959406765e-08,1.1919784603797723e-11,-1.0542955397596643e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.5646337052948042,1.2607244854084612,0.6566400061268564,0.039411756685789334,3.901730101132186e-05,284011.42734768614,0.007193035539123294,3.771316658989131,3.0318433360572694,0.5155153430836806,10.162212089480281,0.9999884963812951,61.9,5.1072607260726,0.553,-22.8168337558885,2.103744176275609,0.22074004383310902,0.020119542923434194
17.2,2042.90429042904,-22.81182074371131,-22.40568194234004,-23.061629519784702,-22.20177506761391,3.3510603888988865e-06,1.4584885778145667e-06,3.3510603888988865e-06,3.4668138288912923e-06,0.05074081294551272,0.3916,164.89999999999992,PEM,0.0014523470277275927,0.0028223062779675796,0.0013931999999999998,1.3062710747862565e-09,0.0010602988563924714,0.0017619532228165297,5.289248750397473e-08,2.3240749760008562e-05,-4.302927372051846e-18,14006.79484781593,-58.08749514387615,728.5655567654546,13220.141795977153,7.055359674268402e-08,1.2031056706440779e-11,-1.0643569359203298e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.5650604087261455,1.2606755876133584,0.6564787181326047,0.039097425573414855,3.903518119325665e-05,283944.1187191421,0.007194740639969866,3.794042254126894,3.0506916819238685,0.5201487107213727,10.160049776719804,0.999988188383406,61.9,5.1072607260726,0.556,-22.7622594931437,1.6295699147743599,0.21773431843415403,0.019793800793634637
17.4,2042.90429042904,-22.75660062857557,-22.350226117436932,-23.00865916267827,-22.146224536783166,3.4718722490282246e-06,1.4958926437776015e-06,3.4718722490282246e-06,3.5557229469398653e-06,0.05105419618066828,0.3916,164.89999999999992,PEM,0.0014904589386232992,0.002860086299105999,0.0013931999999999998,1.3134764789546132e-09,0.0010874891440916096,0.0017725405936981154,5.524783979520234e-08,2.357263951729685e-05,-3.076423664427619e-18,14380.529596500715,-58.916451805082914,763.4541683880435,13558.158976379575,7.198570983746322e-08,1.2154499628991289e-11,-1.057834375650657e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.56548378437568,1.2606264598805992,0.6563165957462557,0.03878702667865973,3.905308000377234e-05,283877.05902210565,0.007196440238835777,3.816840210374925,3.0694306680030294,0.5247707883321319,10.157877306370706,0.9999878791974013,61.9,5.1072607260726,0.559,-22.7080085728985,1.1598898704257565,0.21398642475000162,0.019402519282080345
17.6,2046.20462046205,-22.701465512886955,-22.294334444614407,-22.95570080048924,-22.090023842245273,3.594298164980803e-06,1.5334312253938632e-06,3.594298164980803e-06,3.644951807449164e-06,0.051364116164400384,0.3916,164.89999999999992,PEM,0.0015286016345843498,0.0028978950128066175,0.0013931999999999998,1.326435405285845e-09,0.0011146764385440043,0.001783159589172203,5.76586550047186e-08,2.3906621777729108e-05,-3.028989819381378e-18,14754.420768774711,-59.75063560552547,799.2245129761735,13895.44562026177,6.875711733300705e-08,1.2311346386795208e-11,-1.0738632205686827e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.5657723589500256,1.2605767391163147,0.656222423095651,0.03854282234989861,3.913472073950347e-05,283807.9477205622,0.007209821419366122,3.8397062643673627,3.0879165248512166,0.5293542803345221,10.155593331536931,0.9999875688714653,62.0,5.115511551155125,0.562,-22.6540310058563,0.6712382473355141,0.20938660770082138,0.018936235669230965
17.8,2046.20462046205,-22.64648380008498,-22.239075433338087,-22.90274394056084,-22.034632764772766,3.7183568619535676e-06,1.5711000114243038e-06,3.7183568619535676e-06,3.7344901626439357e-06,0.05166739431278078,0.3916,164.89999999999992,PEM,0.0015667751156107446,0.0029357320267986422,0.0013931999999999998,1.3961027998080695e-09,0.0011418620276308668,0.0017938084783850482,6.012467992746519e-08,2.4243088812099403e-05,-2.7647155398380363e-18,15128.469739081394,-60.59115469402328,835.8749086595253,14232.003675795715,6.786922313040122e-08,1.2467415988481889e-11,-1.0772632785815972e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.5661872040494337,1.2605277591647406,0.6560607835152941,0.03824061897550018,3.915262451269357e-05,283741.00630031695,0.007211522391995422,3.8626366890289576,3.1063939185899088,0.533936878881095,10.153419223801349,0.9999872574426921,62.0,5.115511551155125,0.565,-22.6003329305343,0.21012461051924466,0.20420437916791478,0.018419848683288772
18.0,2039.60396039604,-22.59186467336471,-22.185386674616723,-22.849908149466614,-21.981354992600302,3.8440224948923564e-06,1.6088918175957177e-06,3.8440224948923564e-06,3.824320935573372e-06,0.05195398873357324,0.3916,164.89999999999992,PEM,0.001604887026506452,0.002973504796240692,0.0013931999999999998,1.4033643041265135e-09,0.0011689560304725718,0.0018044847166438338,6.264575998242369e-08,2.4582230265755624e-05,-4.167402100491158e-18,15501.694108113074,-61.438185449618274,873.4025258254849,14566.853396909262,7.12918790668482e-08,1.2609344124392408e-11,-1.0863532295957157e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.5668561498765411,1.260480687315675,0.6557654864761407,0.037820008200582636,3.904276241065693e-05,283678.62958313833,0.0071898400080161445,3.8856260048316833,3.1254917328715903,0.538640431484259,10.1514817757514,0.9999869449702099,61.8,5.0990099009901,0.568,-22.5470949039305,0.20138206398923525,0.19856114335335778,0.017864824598521085
18.2,2039.60396039604,-22.537464100540404,-22.131043102752244,-22.79723099402119,-21.927127578562732,3.971249253314462e-06,1.6467966139427989e-06,3.971249253314462e-06,3.914420285102921e-06,0.052232378871556635,0.3916,164.89999999999992,PEM,0.00164293736727147,0.0030112139159333023,0.0013931999999999998,1.4106891574379464e-09,0.0011959618163174712,0.0018151854673468483,6.522157982577862e-08,2.4923451338163354e-05,-4.269046054161674e-18,15874.096660634688,-62.29039714927115,911.802427273008,14900.003836288613,7.620428732479922e-08,1.2728013087937029e-11,-1.0903777880599819e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.5672611782135956,1.2604327223404057,0.6556072510875834,0.03752523269769407,3.906034153262817e-05,283612.41152593895,0.007191518697726314,3.908668103675383,3.1447167389961774,0.5433905691896135,10.149334586897178,0.9999866315372706,61.8,5.0990099009901,0.57,-22.4943192562649,0.480495050246384,0.19180328946156663,0.01721279332169337
18.4,2039.60396039604,-22.48322382013035,-22.076696591353254,-22.74462252462493,-21.872767359228305,4.1000447920073315e-06,1.684809478988879e-06,4.1000447920073315e-06,4.004776512928165e-06,0.05250851541891294,0.3916,164.89999999999992,PEM,0.0016809877080364883,0.003048920945680213,0.0013931999999999998,1.4180823235177246e-09,0.001222942323219602,0.0018259093526713155,6.785170697178286e-08,2.5266762356272015e-05,-3.0154372922253092e-18,16246.334690569402,-63.14781576704209,951.0711005025638,15232.115774377335,7.7538970799651e-08,1.281436068367725e-11,-1.102937186026054e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.5676624489207315,1.2603846553220595,0.6554486285240505,0.03723449994620713,3.907793107044054e-05,283546.3269145039,0.007193194786159336,3.931760018672083,3.1638005600184584,0.5481209080981896,10.147182519022266,0.9999863171865977,61.8,5.0990099009901,0.573,-22.4418905964999,0.9315097869578494,0.18417888391673898,0.016486592208282223
18.6,2046.20462046205,-22.428974060647704,-22.021272954858546,-22.692016732678667,-21.81688630457171,4.230431970603718e-06,1.7229282383861805e-06,4.230431970603718e-06,4.095384450644594e-06,0.05278884757386976,0.3916,164.89999999999992,PEM,0.0017190996189321965,0.0030866874454354367,0.0013931999999999998,1.4256775602633862e-09,0.0012499601323387555,0.0018366553516077641,7.053581135702299e-08,2.5612173496754484e-05,-5.170289110040249e-18,16619.064464030114,-64.0104671891172,991.2062565548815,15563.84774036353,7.741414265183266e-08,1.2931600235077667e-11,-1.1088352458443751e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.5678032653391576,1.2603352021312308,0.6554255091117777,0.03706720432151616,3.922335877943039e-05,283475.8489948086,0.007218267897310443,3.954899551265642,3.1823342302451394,0.552757653194438,10.144805386429457,0.9999860019377931,62.0,5.115511551155125,0.576,-22.3896928834486,1.4230442119517994,0.17544312645816804,0.01566483055105153
18.8,2046.20462046205,-22.374850334368517,-21.966888582577468,-22.639385749661443,-21.76236449492015,4.362448121601145e-06,1.7611530196753524e-06,4.362448121601145e-06,4.186244401415147e-06,0.05306616522520769,0.3916,164.89999999999992,PEM,0.0017572730999585913,0.0031245134038581975,0.0013931999999999998,1.4332928586695599e-09,0.0012770158545578484,0.0018474228423480347,7.327365945557301e-08,2.595969610039039e-05,-3.178067618098135e-18,16992.28689388585,-64.87837939032727,1032.2073623976269,15895.20115217298,7.508583621529397e-08,1.3050061031805171e-11,-1.124100812432971e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.568196787427533,1.2602870072347592,0.6552664453808175,0.03678453332727377,3.9241099134848746e-05,283409.39478006266,0.007219960446441759,3.9780853625065355,3.2008066220215037,0.5573757330492468,10.142645571587982,0.9999856857911006,62.0,5.115511551155125,0.578,-22.337724316282,1.696057538489095,0.16620322446837893,0.014802312998959781
19.0,2042.90429042904,-22.320999876854614,-21.913526763590966,-22.586861110824856,-21.709247422483145,4.4960677090256275e-06,1.7994790468089509e-06,4.4960677090256275e-06,4.277345012619327e-06,0.053331027174649555,0.3916,164.89999999999992,PEM,0.001795415795919642,0.0031623064628960437,0.0013931999999999998,1.4424560231087117e-09,0.0013040190599054578,0.0018582098953576444,7.60651769190049e-08,2.6309333023595783e-05,-2.2497195079074217e-18,17365.022559118737,-65.75156335602604,1074.072263239688,16225.198732599902,7.687845027248841e-08,1.3203535487171791e-11,-1.1326356519347769e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.5687127196353454,1.260240063355251,0.6550415529328103,0.03644659601571691,3.9194771378494755e-05,283345.14499714796,0.007209949866794446,4.00131329749708,3.219746817690552,0.562089097105841,10.140612979817975,0.9999853687853616,61.9,5.1072607260726,0.581,-22.2861487918866,2.114850320938819,0.15638002462185088,0.013892430017389226
19.2,2046.20462046205,-22.267251856526286,-21.859301713201944,-22.534432070369434,-21.65489929477701,4.631263602841477e-06,1.8378992630288588e-06,4.631263602841477e-06,4.368669510408507e-06,0.05359259139596927,0.3916,164.89999999999992,PEM,0.0018335584918806925,0.0032000972788277363,0.0013931999999999998,1.477281591194036e-09,0.0013310023314080425,0.0018690145600786673,7.891005943567171e-08,2.6661213052954555e-05,-1.4535085374883794e-18,17737.600172705996,-66.63040144053559,1116.7974040234446,16554.17236731996,7.794392331561539e-08,1.33399402635348e-11,-1.1450562720227708e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.5689706012486928,1.2601919816615583,0.654952959849713,0.036229144249559864,3.927631359256692e-05,283276.79453624197,0.007223340068542966,4.024579156069481,3.238576112388426,0.5668009420921717,10.138363549299209,0.9999850509796464,62.0,5.115511551155125,0.583,-22.2348957071518,2.406414880155601,0.1455196813182213,0.012895257726981088
19.4,2046.20462046205,-22.213644634384565,-21.80558916297906,-22.48203919667006,-21.601153108826452,4.768048856114207e-06,1.8764106310254356e-06,4.768048856114207e-06,4.4602106751258275e-06,0.053850890136295494,0.3916,164.89999999999992,PEM,0.0018717319729070873,0.0032379159882841035,0.0013931999999999998,1.5266839202127494e-09,0.0013579968417902662,0.001879835811839948,8.180796996860325e-08,2.701598462298577e-05,2.120970499924768e-18,18110.347579946767,-67.51648712848238,1160.380797208229,16882.4502956828,7.2744569479255e-08,1.3456971648118099e-11,-1.1542156119759284e-13,1,3,0,0.3916,0.44220923179378196,0.007225351001118038,0.5693519809809165,1.2601444705015687,0.6547961863339342,0.03595700926707201,3.929391964598491e-05,283210.603825669,0.007225028275147482,4.047880731782834,3.2573653416004342,0.5715066205236526,10.136220889834238,0.9999847324005203,62.0,5.115511551155125,0.585,-22.1838944970653,2.674875045997165,0.13410691852686585,0.011854245121924383
19.6,2049.50495049505,-22.16012189890654,-21.751530099258133,-22.429697349262398,-21.546920869730513,4.9064200244548e-06,1.9150099292685457e-06,4.9064200244548e-06,4.551960849224021e-06,0.054107286059094886,0.3916,164.89999999999992,PEM,0.0019099362389988263,0.0032757632074598766,0.0013931999999999998,1.5346564443019559e-09,0.0013850045749893983,0.0018906723391162329,8.4758697800666e-08,2.73730315389522e-05,2.7714918034160707e-18,18483.266150818374,-68.4081399869039,1204.8203668168255,17210.037644089087,7.444259608746506e-08,1.3632261985918603e-11,-1.163444340868125e-13,1,3,0,0.3916,0.44220923179378196,0.007238063690034528,0.5696034180722479,1.260096497238396,0.6547078614164892,0.03574584220383847,3.937554582031609e-05,283142.2743631235,0.007238427942648389,4.071215200508685,3.2760189117576806,0.5761973210740067,10.133972582929413,0.9999844130750251,62.1,5.123762376237624,0.588,-22.1331314831823,3.128670395876201,0.12194576146961911,0.010752431055218248
19.8,2046.20462046205,-22.10683437043349,-21.69870770004013,-22.377428312040195,-21.49431074999768,5.046374689584712e-06,1.9536944066508646e-06,5.046374689584712e-06,4.643913493346481e-06,0.05435587558431325,0.3916,164.89999999999992,PEM,0.0019481405050905652,0.003313608298615716,0.0013931999999999998,1.5425053889081746e-09,0.0014119959525829653,0.0019015230414995907,8.776202777108926e-08,2.773220647485399e-05,4.9060148304969076e-18,18856.03095997437,-69.30509503814179,1250.1143164417433,17536.611548569883,7.539756552432664e-08,1.3800877107783549e-11,-1.1667750099420005e-13,1,3,0,0.3916,0.44220923179378196,0.007238168908877132,0.5701025121160832,1.2600500115586015,0.6544845297453755,0.03542364064397837,3.932905316436469e-05,283078.2377323252,0.0072284066654283476,4.09458019272091,3.2949833773561763,0.5809466903121514,10.131949996965485,0.999984093026285,62.0,5.115511551155125,0.59,-22.0826508436632,3.372455573545215,0.10951369444502179,0.009632286655972752
20.0,2042.90429042904,-22.05383268940787,-21.646378603738725,-22.325331417263726,-21.442354492342588,5.18786832794349e-06,1.9924581643212362e-06,5.18786832794349e-06,4.736054585978693e-06,0.054594035875030644,0.3916,164.89999999999992,PEM,0.001986283201051616,0.0033513896982738517,0.0013931999999999998,1.5502639068231661e-09,0.0014389111914143412,0.0019123861387883882,9.081780721537453e-08,2.8093502777769108e-05,4.9398961483870796e-18,19227.992099099472,-70.20733578370171,1296.2590695459294,17861.525693845037,7.519520295318216e-08,1.3959639000304946e-11,-1.18551002348255e-13,1,3,0,0.3916,0.44220923179378196,0.007238168908877132,0.5705967400710096,1.2600040861043382,0.6542629597903622,0.035105103857945796,3.928238502072822e-05,283014.39198057237,0.007218375984813083,4.117971875082661,3.314396244686962,0.5857955746229347,10.129944228675202,0.9999837723025522,61.9,5.1072607260726,0.592,-22.0325550832597,3.615415528545675,0.09657348440868913,0.008473169259595799
20.2,2046.20462046205,-22.0009240092009,-21.593083682522206,-22.273346825469872,-21.38899741281307,5.330882648691289e-06,2.031295880420771e-06,5.330882648691289e-06,4.828371477111412e-06,0.05483248410637194,0.3916,164.89999999999992,PEM,0.0020244258970126667,0.0033891689735226285,0.0013931999999999998,1.5581823341941423e-09,0.0014658131690752048,0.0019232603206235893,9.392564150027437e-08,2.84569234900408e-05,2.8324781756183803e-18,19599.803073431336,-71.1148705869319,1343.250735615365,18185.437467305193,7.615426511620171e-08,1.410578598370904e-11,-1.196959198423997e-13,1,3,0,0.3916,0.44220923179378196,0.007238168908877132,0.5708374483933677,1.259956874508989,0.6541773235292322,0.03490273867093351,3.9363915455687265e-05,282946.3426279206,0.007231776178682913,4.141387425976722,3.3335580917694756,0.5906147844708587,10.127717847180271,0.9999834509489525,62.0,5.115511551155125,0.594,-21.9827211808523,3.899419462396006,0.08280516410522634,0.007247292893476779
20.4,2042.90429042904,-21.9482414027419,-21.54091485710765,-22.221445714003835,-21.337066748582544,5.475429775432066e-06,2.0702058740290897e-06,5.475429775432066e-06,4.9208601712124784e-06,0.05506573786073959,0.3916,164.89999999999992,PEM,0.0020625685929737173,0.003426946116850457,0.0013931999999999998,1.566213629845388e-09,0.0014927026342492129,0.0019341448311723452,9.708521526936297e-08,2.8822476123261815e-05,1.6771252355635147e-18,19971.46526318616,-72.0277182144142,1391.087155060946,18508.350389986506,7.570565685455222e-08,1.425679019284587e-11,-1.2063267051942717e-13,1,3,0,0.3916,0.44220923179378196,0.007238168908877132,0.5713238485730172,1.259910992292215,0.6539558162794585,0.034592010243239775,3.931719649940049e-05,282882.53408123594,0.007221740631899088,4.16482521785604,3.352863655180149,0.5954581315070665,10.125713155361742,0.9999831289804271,61.9,5.1072607260726,0.597,-21.9331433945714,4.300862885591752,0.06883649962475344,0.006009950277426774
20.6,2046.20462046205,-21.89566283936034,-21.487980724446174,-22.169658746644956,-21.2840835383345,5.621492237398994e-06,2.1091843571705653e-06,5.621492237398994e-06,5.013511664298943e-06,0.0552974499195457,0.3916,164.89999999999992,PEM,0.002100711288934768,0.0034647211108397684,0.0013931999999999998,1.5785102845540058e-09,0.0015195809022743346,0.0019450383337380303,1.0029631711884027e-07,2.9190178094999553e-05,1.8295911660692887e-19,20342.98044613798,-72.94593266181833,1439.7652265918523,18830.26928696258,7.827043191355187e-08,1.4383161328623828e-11,-1.2234657731369225e-13,1,3,0,0.3916,0.44220923179378196,0.007238168908877132,0.571557579592329,1.2598641135922264,0.6538713113840462,0.03439582387034538,3.9398745505901496e-05,282814.45376207685,0.007235148675192744,4.188282372390247,3.3719962141767836,0.6002849479477285,10.123496655753454,0.9999828064284634,62.0,5.115511551155125,0.599,-21.8838185036031,4.581372355203836,0.05412371591042161,0.004713859894198403
20.8,2049.50495049505,-21.843130100002497,-21.43491762887254,-22.117893536262272,-21.230830384992885,5.7690944835534886e-06,2.1482300748075477e-06,5.7690944835534886e-06,5.106322973157945e-06,0.0555313671989272,0.3916,164.89999999999992,PEM,0.002138915555026507,0.0035025552524713794,0.0013931999999999998,1.6386042834024238e-09,0.001546509848201488,0.001955940207093978,1.0355857162972919e-07,2.9560302555127485e-05,1.7618285302889447e-19,20715.000025843554,-73.87030575903049,1489.2832609656214,19151.84645919659,7.768744580971543e-08,1.450659037338653e-11,-1.236302726859151e-13,1,3,0,0.3916,0.44220923179378196,0.007248201571389137,0.5717888849264352,1.2598170120084713,0.6537859364859469,0.03420271017495124,3.948042113798766e-05,282746.2502244878,0.007248566334187757,4.21175755188195,3.390762877148197,0.6050438955055397,10.121273139045677,0.9999824833048775,62.1,5.123762376237624,0.601,-21.8346326329055,4.860418481458365,0.03891738065788094,0.0033811967751997984
21.0,2039.60396039604,-21.79101257290526,-21.384426805381565,-22.066281014942746,-21.181036350309682,5.918220283854108e-06,2.1873408866674277e-06,5.918220283854108e-06,5.199289010381335e-06,0.05574956674049429,0.3916,164.89999999999992,PEM,0.0021770582509875575,0.0035403249060594966,0.0013931999999999998,1.6628178514852328e-09,0.00157336705071463,0.0019668493205935943,1.0687193342066058e-07,2.9933344928059445e-05,-1.277325684459485e-18,21086.22554368903,-74.80186688778711,1539.6394588316462,19471.784218046905,7.730841389275156e-08,1.4680395787891598e-11,-1.2492090695204183e-13,1,3,0,0.3916,0.44220923179378196,0.007248201571389137,0.5725091079305196,1.2597730708094588,0.6534304849468252,0.03379417286920648,3.9305062907447566e-05,282686.75695466396,0.007215067243928737,4.235248321691633,3.410394606308009,0.6099608004120562,10.119509075679204,0.9999821596266654,61.8,5.0990099009901,0.603,-21.7858115700338,5.056532681505873,0.023873349196745174,0.0020691105220456488
21.2,2046.20462046205,-21.7389538922217,-21.33171607704864,-22.01485351791615,-21.12823324414458,6.068811802661593e-06,2.226509322614974e-06,6.068811802661593e-06,5.292392019526917e-06,0.05596811336001805,0.3916,164.89999999999992,PEM,0.002215170161883264,0.0035780616200843107,0.0013931999999999998,1.6711342342374215e-09,0.0016001858689987786,0.0019777638437907434,1.1023616055435027e-07,3.0308541798950097e-05,-2.9849441061241544e-18,21456.984184234523,-75.73875754979882,1590.8288168889542,19790.416609873773,7.800304047123063e-08,1.4807710613240488e-11,-1.2418538419822767e-13,1,3,0,0.3916,0.44220923179378196,0.007248201571389137,0.5726094091575165,1.2597263045187546,0.6534167298015615,0.033660714766202936,3.9450793473671205e-05,282616.765288634,0.007240209611670699,4.258750740290145,3.429712003891768,0.6148535487660557,10.117205678835985,0.9999818354554622,62.0,5.115511551155125,0.605,-21.7372996027683,5.353816668179094,0.007610372418068343,0.0006579975676599405
21.4,2042.90429042904,-21.687081820060257,-21.28033254057189,-21.96347439755533,-21.077050892770473,6.220903841237672e-06,2.2657347340598892e-06,6.220903841237672e-06,5.3856304589015665e-06,0.056185101608261616,0.3916,164.89999999999992,PEM,0.0022533128578443146,0.0036158269728739627,0.0013931999999999998,1.6793747204249828e-09,0.0016270281661652569,0.0019886834765825284,1.1365075145679654e-07,3.0685884970347656e-05,-4.0318768289304696e-18,21827.926068433815,-76.68099697198306,1642.849544983678,20108.395526554563,7.640869625902269e-08,1.4951317961475752e-11,-1.244004899092488e-13,1,3,0,0.3916,0.44220923179378196,0.007248201571389137,0.5730758195233455,1.2596810903625526,0.653197335090853,0.03336853192067637,3.940382767780755e-05,282553.1600826184,0.007230159060446168,4.282264161461087,3.4490001677069193,0.6197295682025646,10.115222386612631,0.9999815107985509,61.9,5.1072607260726,0.607,-21.6889862379797,5.588827096648182,0.008780575996261529,0.0007573412239747154
21.6,2042.90429042904,-21.635405985470385,-21.22890803527534,-21.91225056205218,-21.025837242220092,6.374470285268986e-06,2.305014511378897e-06,6.374470285268986e-06,5.4789981254549484e-06,0.056396908393254334,0.3916,164.89999999999992,PEM,0.002291424768740021,0.003653559401236961,0.0013931999999999998,1.6876068530316078e-09,0.0016538335368869485,0.001999607061103861,1.1711563929869226e-07,3.106536750305407e-05,-5.854691731421724e-18,22198.40422049403,-77.62856799749655,1695.6987564205458,20425.076896153038,7.704920790274628e-08,1.508479452461131e-11,-1.255662240851052e-13,1,3,0,0.3916,0.44220923179378196,0.007248201571389137,0.5734151024901656,1.2596357962166693,0.6530479347861696,0.03313333790173262,3.942103860151315e-05,282487.40405880177,0.007231842061190788,4.305786091954911,3.468425872009772,0.6246452704911061,10.113146394517821,0.9999811856768342,61.9,5.1072607260726,0.609,-21.6409850738953,5.843168720826667,0.025780196261241922,0.00221824590524338
21.8,2046.20462046205,-21.58379527707706,-21.17693165797391,-21.861107028089208,-20.97378593330592,6.52951412119211e-06,2.3443462511797958e-06,6.52951412119211e-06,5.572489306346079e-06,0.05661101181767878,0.3916,164.89999999999992,PEM,0.0023295674647010717,0.003691320470190014,0.0013931999999999998,1.6959819161404824e-09,0.0016806642717833282,0.002010533871984897,1.2063043987343252e-07,3.1446994511049654e-05,-7.697835424647081e-18,22569.06841353473,-78.58148391767156,1749.3737392684811,20741.113190431217,8.264032658189535e-08,1.526456738787374e-11,-1.2781442570997115e-13,1,3,0,0.3916,0.44220923179378196,0.007248201571389137,0.5736296590494813,1.25958974284595,0.6529662241810432,0.03295435696590075,3.9502649524642576e-05,282419.40627922275,0.007245269181109339,4.329314969821053,3.4875071803869324,0.6295043589004736,10.110957037123654,0.9999808601112159,62.0,5.115511551155125,0.611,-21.5931862401356,6.11625874803907,0.043490399953517694,0.0037331380208637547
22.0,2042.90429042904,-21.532410151807113,-21.12616081672425,-21.810060462908723,-20.923306548832727,6.686041846083469e-06,2.38372930978587e-06,6.686041846083469e-06,5.666102471561374e-06,0.05681969469362807,0.3916,164.89999999999992,PEM,0.0023677101606621224,0.0037290793912896046,0.0013931999999999998,1.7044988329678794e-09,0.0017074901901055614,0.0020214633017443676,1.2419494084233774e-07,3.1830769372509954e-05,-7.616520261710669e-18,22939.595775932725,-79.53975324609114,1803.8728031759035,21056.183219594666,8.393612915824633e-08,1.5419387988657718e-11,-1.2791157022462585e-13,1,3,0,0.3916,0.44220923179378196,0.007248201571389137,0.574084026274694,1.2595451393258295,0.6527488308664494,0.03267282664428307,3.9455540403001e-05,282355.60996804497,0.007235217641541607,4.35284948696031,3.506813032434199,0.6344026832906479,10.108994203547361,0.9999805341073035,61.9,5.1072607260726,0.612,-21.5456467414467,6.195420543350649,0.061435100085082385,0.005260874650282345
