model,condition,parameter,multiplier,kind,t_s,V_model_V,T_model_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,water_ice_kg_m2,model_valid,ever_invalid
bp,minus20,kcond,0.1,phase_one_at_a_time,5.2,0.7627396052786973,-19.964316603384617,0.0005013527286647569,0.0005013527286647569,0.00019079603428864643,5.080390984408475e-06,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,5.4,0.762732359809296,-19.96284988813761,0.0005377808909402133,0.0005377808909402133,0.00019877461596758345,5.426036072416767e-06,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,5.6,0.7627247777791445,-19.961386533287822,0.0005753740980253502,0.0005753740980253502,0.00020698003396423927,5.782617347002682e-06,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,5.8,0.7696742886107468,-19.9601377651137,0.0006140341782357909,0.0006140341782357909,0.0002151841973562948,6.148848180817398e-06,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,6.0,0.7696642874664913,-19.958945811386656,0.0006535437523364504,0.0006535437523364504,0.00022300156682200788,6.52174018051661e-06,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,6.2,0.7778419467384753,-19.95794971179322,0.0006937714265466089,0.0006937714265466089,0.0002304126444843794,6.9000910186265685e-06,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,6.4,0.7464299205376247,-19.955951378109148,0.0007347590123388052,0.0007347590123388052,0.000238108872301446,7.285749158924954e-06,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,6.6,0.7275811506887535,-19.952566732754008,0.0007775176093810957,0.0007775176093810957,0.00024910201171350984,7.696187503065319e-06,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,6.8,0.7138750580275229,-19.94786571175473,0.0008232339374840884,0.0008232339374840884,0.0002654532159528848,8.150048920496412e-06,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,7.0,0.7029883148957965,-19.941829754424816,0.0008730195788162022,0.0008730195788162022,0.0002885775748518726,8.663616996217418e-06,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,7.2,0.6906087877380047,-19.933979048910942,0.0009279714967536075,0.0009279714967536075,0.00031992533789540955,9.25269543445713e-06,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,7.4,0.6817411638553457,-19.924404053875264,0.0009892815799074015,0.0009892815799074015,0.00036133618744715407,9.936466723470264e-06,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,7.6,0.6790593719514282,-19.914136291267255,0.0010575641415233679,0.0010575641415233679,0.0004131628495161658,1.072780034342218e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,7.8,0.6715943594433915,-19.90244871141141,0.0011326241329765677,0.0011326241329765677,0.00047499341482964497,1.1629810369608689e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,8.0,0.6670616436616571,-19.88949234776871,0.0012144201565325312,0.0012144201565325312,0.0005481788122988007,1.2653305012910042e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,8.2,0.6607677549910063,-19.874974870133542,0.0013026611480497607,0.0013026611480497607,0.0006334593722508536,1.3806985805545667e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,8.4,0.6559289960061542,-19.85896906255215,0.001397200483268549,0.001397200483268549,0.0007321445766592668,1.5102534150145344e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,8.6,0.6513931351507051,-19.841569132866795,0.0014978447880272924,0.0014978447880272924,0.0008448002640092685,1.6549205898355833e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,8.8,0.6446309383573587,-19.822007041137397,0.001604585769479375,0.001604585769479375,0.0009723738550738173,1.815767307067251e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,9.0,0.6414919659017642,-19.801074461460075,0.0017176824855934091,0.0017176824855934091,0.0011160398045528444,1.9944387684762545e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,9.2,0.6377177725189724,-19.778834074821503,0.001836920239706353,0.001836920239706353,0.001275098662836627,2.1915923235909444e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,9.4,0.6326846008249841,-19.754636307460657,0.001962192460971518,0.001962192460971518,0.0014498346347174222,2.4080372434659034e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,9.6,0.6313669776328527,-19.729628455135213,0.0020934617627726628,0.0020934617627726628,0.0016403915413162867,2.6447956307479415e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,9.8,0.6280281787708132,-19.70341703788401,0.0022302179843279152,0.0022302179843279152,0.001845342833289135,2.9019228542997377e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,10.0,0.6248220248689688,-19.675704023791923,0.0023723145708490863,0.0023723145708490863,0.0020649829211322307,3.180027575817145e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,10.2,0.6223651078568441,-19.64680096978836,0.002519713792297983,0.002519713792297983,0.002299413687187839,3.4798676793054916e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,10.4,0.6181429436780267,-19.616001772785467,0.0026724088387185124,0.0026724088387185124,0.002548869953107323,3.8021510727828445e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,10.6,0.6158744287763598,-19.58385469576541,0.0028306314835297654,0.0028306314835297654,0.002814248416570639,4.1482259389767634e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,10.8,0.6108026801425248,-19.549322348618205,0.0030958926251350815,0.0029944606107003505,0.0030958926251350815,4.519085006932255e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,11.0,0.6081672855985565,-19.513040214460602,0.003395371179522569,0.003164256648200648,0.003395371179522569,4.9162857093648355e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,11.2,0.6066848941095264,-19.475903411111744,0.0037117660493308467,0.0033398317372301733,0.0037117660493308467,5.340544301179068e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,11.4,0.6020663602933521,-19.436392892339654,0.004044709329401126,0.0035208751542390904,0.004044709329401126,5.7922052010803276e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,11.6,0.6017295356206179,-19.396158024368333,0.004394998179741173,0.003707419574927494,0.004394998179741173,6.272380998019425e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,11.8,0.5988421787199342,-19.354555987963437,0.004760850159807793,0.003898928971582791,0.004760850159807793,6.781079626626801e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,12.0,0.5970358819375218,-19.311604424254966,0.0051426944180857845,0.004095238330406813,0.0051426944180857845,7.318761097464746e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,12.2,0.5933308244733699,-19.266480799798103,0.005540838325664914,0.0042962540662193575,0.005540838325664914,7.886070545926448e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,12.4,0.5911659049171435,-19.219659513144222,0.005956520215924629,0.004502116066563446,0.005956520215924629,8.484152164625256e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,12.6,0.5890505680789523,-19.171434767953116,0.006389358766230549,0.004712715282621192,0.006389358766230549,9.113752667111777e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,12.8,0.5874421429585731,-19.122013151236246,0.006838858743852019,0.0049278692233438726,0.006838858743852019,9.775479907181496e-05,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,13.0,0.5858672098881476,-19.07146643384766,0.007304317000108605,0.0051473495023854725,0.007304317000108605,0.000104696559268334,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,13.2,0.5838831086973049,-19.01950426872736,0.007785454937520011,0.005370966606985912,0.007785454937520011,0.00011196495131609366,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,13.4,0.5823805182173897,-18.96632528167484,0.008282315513470343,0.005598590001056318,0.008282315513470343,0.00011956365513635865,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,13.6,0.5800501001580076,-18.91148194035489,0.008794878249717473,0.005830879757281699,0.008794878249717473,0.00012749611519092017,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,13.8,0.5786197819312372,-18.855350712523432,0.009323519324156909,0.00606711002616464,0.009323519324156909,0.0001357674166807322,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,14.0,0.5784697325946843,-18.79893603808904,0.009867137769411134,0.00630682955698379,0.009867137769411134,0.00014437979902520368,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,14.2,0.5783225139411136,-18.742415276853734,0.010423767655121069,0.006549575448272806,0.010423767655121069,0.0001533286882302414,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,14.4,0.5790128182872065,-18.68626754292933,0.010991760934751493,0.006794923302291812,0.010991760934751493,0.00016260668553961247,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,14.6,0.5797000404323618,-18.630637993863388,0.011569304854538763,0.007042434922307877,0.011569304854538763,0.0001722042462916792,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,14.8,0.5799679938483889,-18.575210608589884,0.012155402781878613,0.007291775201413709,0.012155402781878613,0.00018211379379410924,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,15.0,0.5798193101289567,-18.519641192401394,0.012750006951544022,0.007542770232957995,0.012750006951544022,0.00019233160323351757,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,15.2,0.5800831601854962,-18.464148671670387,0.013353298501647386,0.007795320227854582,0.013353298501647386,0.0002028528130269858,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,15.4,0.5807542467489003,-18.409097522598216,0.013964790014356335,0.008049246589145537,0.013964790014356335,0.00021367237233096693,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,15.6,0.5810073565206821,-18.35426863344327,0.01458388976359009,0.00830433067870061,0.01458388976359009,0.00022478309989492932,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,15.8,0.5808474362201052,-18.299296994184914,0.015210745585112276,0.008560459621364125,0.015210745585112276,0.00023617820485809476,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,16.0,0.5810950633422723,-18.244400026539807,0.015845653757624343,0.008817592242655983,0.015845653757624343,0.0002478540410722457,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,16.2,0.5809304803216371,-18.18940352674602,0.016488554274846082,0.0090756583278278,0.016488554274846082,0.0002598111888722129,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,16.4,0.5815763229116402,-18.134750949044815,0.017139374237423947,0.009334597910471538,0.017139374237423947,0.0002720461015791106,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,16.6,0.582215203810781,-18.080609107704305,0.017797269947402064,0.009594257139018125,0.017797269947402064,0.00028455387753461344,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,16.8,0.5820386556100636,-18.026396993431717,0.01846197724041776,0.009854517375808464,0.01846197724041776,0.0002973269882433148,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,17.0,0.5822655446076865,-17.972234874459218,0.01913391020314802,0.010115376546503897,0.01913391020314802,0.0003103597184020029,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,17.2,0.5824869379919727,-17.91823967203993,0.01981294159849209,0.01037679246336866,0.01981294159849209,0.0003236485101126992,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,17.4,0.5827042909940126,-17.864389199764275,0.02049890811664353,0.010638699242504232,0.02049890811664353,0.000337191560501118,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,17.6,0.5829175246751438,-17.810682823112074,0.021191666940236453,0.010901036616464006,0.021191666940236453,0.00035098699138600537,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,17.8,0.5831266982931217,-17.757120137225485,0.021891084870909593,0.011163750014005472,0.021891084870909593,0.0003650299626414087,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,18.0,0.5837309485025778,-17.703967755561848,0.022596859713290743,0.01142677291366212,0.022596859713290743,0.0003793160330593031,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,18.2,0.5839302051205468,-17.65103221335272,0.023308547765754774,0.011690013368506525,0.023308547765754774,0.00039384013297095056,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,18.4,0.584126567003545,-17.59821683305009,0.024026191663027264,0.011953434377055686,0.024026191663027264,0.0004085959890013144,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,18.6,0.5839223820192075,-17.5452757583341,0.02474998053994107,0.012217036768476153,0.02474998053994107,0.00042357870533219454,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,18.8,0.5845082953916794,-17.49266746878402,0.025480018605935774,0.012480830429098824,0.025480018605935774,0.0004387846618918727,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,19.0,0.5842972089879931,-17.440029843360037,0.026215928136685364,0.012744761731842831,0.026215928136685364,0.0004542106998888584,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,19.2,0.5844805719376195,-17.387436144353927,0.026957962146790276,0.013008835329695918,0.026957962146790276,0.00046985122696280806,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,19.4,0.5846593432942272,-17.335004178093698,0.027705918988840783,0.013273032342734928,0.027705918988840783,0.00048570386729568143,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,19.6,0.5848349875712155,-17.28271202408456,0.028459591366646525,0.013537313401070013,0.028459591366646525,0.0005017647091151923,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,19.8,0.5850074814268469,-17.230559155410305,0.0292188137919587,0.013801644410788358,0.0292188137919587,0.0005180297856515521,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,20.0,0.5855676757641537,-17.178810285170584,0.02998327435230839,0.014065979321624197,0.02998327435230839,0.000534495656881803,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,20.2,0.585341897160863,-17.127009500572285,0.030752703905473775,0.014330262279298494,0.030752703905473775,0.0005511578605693352,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,20.4,0.5855060520812919,-17.075249924860884,0.031527454285580604,0.014594511839725818,0.031527454285580604,0.0005680108615371541,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,20.6,0.5856658749478442,-17.023650200837665,0.03230739170564777,0.014858723895434234,0.03230739170564777,0.0005850528718748749,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,20.8,0.5858228973821562,-16.972187703433406,0.03309235017679794,0.015122872406700532,0.03309235017679794,0.0006022804377736081,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,21.0,0.5863643672492436,-16.921126284343984,0.03388202384123808,0.01538692052572615,0.03388202384123808,0.000619690548013058,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,21.2,0.5861273586771136,-16.870012063029208,0.0346761514467545,0.015650821484639615,0.0346761514467545,0.0006372791307996087,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,21.4,0.5862770787305192,-16.818936237495905,0.03547508491037938,0.015914597671681876,0.03547508491037938,0.0006550407685126016,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,21.6,0.5864227918556932,-16.768017771992618,0.03627870025244111,0.016178250155273733,0.03627870025244111,0.0006729741109862684,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,21.8,0.5869505910387118,-16.71749826146504,0.037086672289911984,0.01644174219171429,0.037086672289911984,0.0006910766166484964,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,22.0,0.5867054824661507,-16.666925332963956,0.03789873173585803,0.0167050276246218,0.03789873173585803,0.0007093445009286074,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,22.2,0.586844737570692,-16.616388941072103,0.038715221696170594,0.01696812728220034,0.038715221696170594,0.0007277724291567122,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,22.4,0.5869802244170663,-16.566008431923763,0.03953602075649873,0.01723104349154547,0.03953602075649873,0.0007463593767123014,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,22.6,0.587495536864005,-16.51602479410917,0.04036080810601036,0.01749374196224768,0.04036080810601036,0.0007651031061914639,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,22.8,0.5876246018261948,-16.46625009359144,0.04118915507940742,0.01775616594494279,0.04118915507940742,0.0007840007340784766,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,23.0,0.5869917055053873,-16.416060902523157,0.04202143104398773,0.018018325042773977,0.04202143104398773,0.0008030458160627884,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,23.2,0.5878802854479243,-16.36637735595707,0.04285794499981532,0.01828027293607331,0.04285794499981532,0.0008222364085407404,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,23.4,0.5876213794167723,-16.31675965665579,0.04369794782169239,0.01854195036784021,0.04369794782169239,0.0008415739335517684,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,23.6,0.5877445015946803,-16.267153701349855,0.04454172186465329,0.01880335441170695,0.04454172186465329,0.0008610511832740807,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,23.8,0.5882428574395361,-16.217962943873886,0.04538901197058657,0.019064481078058877,0.04538901197058657,0.0008806681426363591,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,24.0,0.5879806102243463,-16.168717447602944,0.04623954634835292,0.019325291009124272,0.04623954634835292,0.0009004218375316972,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,24.2,0.5884750210413103,-16.119765736095644,0.04709349416697325,0.019585792559594105,0.04709349416697325,0.0009203077893815007,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,24.4,0.5863407502389957,-16.069471340988798,0.04795141731852039,0.019846032537894517,0.04795141731852039,0.0009403215796813425,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,24.6,0.5846226115900761,-16.01751439916046,0.04881587925669252,0.020106274425886944,0.04881587925669252,0.0009604532494257623,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,24.8,0.5829325076330584,-15.96412574274467,0.049688288222909535,0.020366786984011065,0.049688288222909535,0.0009807095213882349,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,25.0,0.5802115541418069,-15.908492950452967,0.05056981946826999,0.02062777549125085,0.05056981946826999,0.001001093469931025,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,25.2,0.5785985287282445,-15.851173989635583,0.05146167339849721,0.02088946407322122,0.05146167339849721,0.0010216090010808304,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,25.4,0.5770105535729372,-15.792470811830015,0.052363554574011754,0.02115195705415002,0.052363554574011754,0.0010422683227003832,1,0
bp,minus20,kcond,0.1,phase_one_at_a_time,25.6,0.5764693691675392,-15.73311489549991,0.05327459857991142,0.02141524638260924,0.05327459857991142,0.001063078891756969,1,0
