model,condition,kf_s_inv,j0_A_m2,training_objective,t_s,j_A_m2,T_model_C,T_MEA_C,T_min_C,T_max_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,s_ice_pore_max,s_liquid_pore_max,gas_porosity_min,ice_max_x_um,ice_max_layer,water_produced_kg_m2,water_stored_kg_m2,water_initial_kg_m2,water_vapor_kg_m2,water_liquid_pore_kg_m2,water_unfrozen_mem_kg_m2,water_ice_kg_m2,water_out_kg_m2,water_balance_kg_m2,heat_gen_J_m2,heat_phase_J_m2,heat_loss_J_m2,heat_sensible_integral_J_m2,energy_balance_J_m2,H2_balance_mol_m2,O2_balance_mol_m2,model_valid,thermal_iterations_max,ever_invalid,min_gas_porosity_all_steps,min_kappa_all_steps,max_j_over_jlim_all_steps,V_model_V,E_rev_V,eta_act_V,eta_ohm_V,eta_con_V,j_lim_A_m2,j_over_jlim,lambda_mean,lambda_min,kappa_min_S_m,cO2_cCL_mol_m3,active_area_factor,phase_cond_kg_m2,rate_cond_kg_m2_s,phase_evap_kg_m2,rate_evap_kg_m2_s,phase_dep_kg_m2,rate_dep_kg_m2_s,phase_sub_kg_m2,rate_sub_kg_m2_s,phase_frz_kg_m2,rate_frz_kg_m2_s,phase_mlt_kg_m2,rate_mlt_kg_m2_s,phase_frz_pore_kg_m2,rate_frz_pore_kg_m2_s,phase_frz_mem_kg_m2,rate_frz_mem_kg_m2_s,phase_mlt_pore_kg_m2,rate_mlt_pore_kg_m2_s,phase_mlt_mem_kg_m2,rate_mlt_mem_kg_m2_s,heat_adsorption_J_m2,phase_heat_balance_J_m2,ice_balance_kg_m2,ice_to_produced_water_ratio,I_exp_A,I_consistent_25cm2_A,V_exp_V,T_exp_C,V_rel_error_pct,T_rel_error_pct,T_rel_error_K_pct
main,minus25,0.3,162.21358264479417,0.7451963343672219,19.2,2046.20462046205,-10.858577578661539,-10.858577578661539,-11.213904209952773,-10.732937915034256,0.005844527764930747,0.0031929278513304995,0.005844527764930747,0.007589559903328974,0.051528544095076484,0.3916,164.39999999999992,PEM,0.0018335584918806954,0.0032011601252845334,0.0013931999999999998,9.031325027782576e-09,0.001239197581420094,0.0018423986216825766,0.00011955489085683496,2.5598366596157996e-05,-3.791319471910248e-18,10586.927835019296,-24.134983213124084,9826.800015074861,735.9928366802158,-5.109541234560311e-08,3.1401131694863693e-12,-2.833844270355712e-14,1,4,0,0.3916,0.4795978097668618,0.007079200850618579,0.9383526058724467,1.2505253371756928,0.2822378129236728,0.029894748951394438,4.0169428178838144e-05,288986.30260351533,0.007080628396666296,3.967266627223465,3.4729780322297352,0.7616198092330216,9.703794008380207,0.9748445810279274,0.0,0.0,1.078707912489071e-06,1.6516883380404263e-07,0.0,0.0,9.15008017978176e-11,1.47772508870749e-11,0.0001195549823576368,1.978693822182271e-05,0.0,0.0,8.88013193141301e-05,1.453576560619993e-05,3.075366304350674e-05,5.25117261562276e-06,0.0,0.0,0.0,0.0,-61.321496269737054,-1.7763568394002505e-14,-5.421010862427522e-20,0.0652037507318387,62.0,5.115511551155125,0.583,-22.2348957071518,60.95241953215211,51.16425225611063,4.533931171880639
main,minus25,0.3,162.21358264479417,0.7451963343672219,19.4,2046.20462046205,-10.857164430981811,-10.857164430981811,-11.212197882999817,-10.731642268905603,0.006001181659971999,0.0032479319664265455,0.006001181659971999,0.007720304175009616,0.05177572165077059,0.3916,164.39999999999992,PEM,0.0018717319729070901,0.003238978312386096,0.0013931999999999998,9.033490651085735e-09,0.0012630312906691922,0.0018523458159093288,0.00012359217231692403,2.595366052099059e-05,-3.211948935988307e-18,10808.5512222185,-23.676386344178113,10048.806223716927,736.0686121059116,-5.148467607796192e-08,3.1774999298406215e-12,-2.85119150511548e-14,1,4,0,0.3916,0.4795978097668618,0.007083142261522141,0.9385116832497186,1.2505241515766918,0.2822529391536532,0.02971934523430118,4.0183939018813815e-05,288883.73901194637,0.007083142261522141,3.9886860807694435,3.4908329070240964,0.7663918378995451,9.70368629906626,0.9744007865082818,0.0,0.0,1.1117313021964082e-06,1.65116948536687e-07,0.0,0.0,9.445533828313282e-11,1.4772682426576165e-11,0.0001235922667722624,2.018642207312808e-05,0.0,0.0,9.176494939637042e-05,1.481815041120166e-05,3.182731737589199e-05,5.368271661926284e-06,0.0,0.0,0.0,0.0,-62.127170635267234,-3.552713678800501e-14,-1.0842021724855044e-19,0.06603091367027632,62.0,5.115511551155125,0.585,-22.1838944970653,60.42934756405447,51.05834806229311,4.513250920232748
main,minus25,0.3,162.21358264479417,0.7451963343672219,19.6,2049.50495049505,-10.853520045609002,-10.853520045609002,-11.208083692021603,-10.728295327699982,0.006160355647330203,0.003303190810668615,0.006160355647330203,0.007851653935508948,0.05201967056179124,0.3916,164.39999999999992,PEM,0.001909936238998829,0.003276825398119293,0.0013931999999999998,9.036279990313747e-09,0.0012868168475194304,0.001862290768330748,0.00012770874598912407,2.6310840879533454e-05,-2.5614276324970042e-18,11030.312244420678,-23.196055236837413,10270.85115496319,736.265034169837,-5.08134689880535e-08,3.1920160958875954e-12,-2.853967062677043e-14,1,4,0,0.3916,0.4795978097668618,0.007095649675361034,0.9385555535517494,1.2505211617021728,0.28233236781149834,0.029592976541629214,4.026379729584708e-05,288781.5074011056,0.00709707823378168,4.010100706999888,3.508594032311011,0.7711662821077123,9.703461030827325,0.9739550647494336,0.0,0.0,1.1447471639154312e-06,1.6507930859511243e-07,0.0,0.0,9.740925089024561e-11,1.4769563035563727e-11,0.00012770884339837501,2.0582883130562745e-05,0.0,0.0,9.478458679136164e-05,1.5098186974955875e-05,3.29242566070134e-05,5.48469615560697e-06,0.0,0.0,0.0,0.0,-62.93758146589338,-3.907985046680551e-14,-5.421010862427522e-20,0.06686544994615518,62.1,5.123762376237624,0.588,-22.1331314831823,59.618291420365544,50.96256463367612,4.493567107350629
main,minus25,0.3,162.21358264479417,0.7451963343672219,19.8,2046.20462046205,-10.85195929663422,-10.85195929663422,-11.206533697592533,-10.726583243493792,0.006322014700403107,0.003358687749578809,0.006322014700403107,0.007983569644827214,0.052254324641758665,0.3916,164.39999999999992,PEM,0.0019481405050905674,0.0033146705919004957,0.0013931999999999998,9.039519736927737e-09,0.0013105255822953073,0.0018722323375983264,0.000131903632487125,2.6669913190068704e-05,-2.8155375166732943e-18,11252.006525998437,-22.694329976808955,10492.949678404959,736.3625175636199,-5.304900696501136e-08,3.2220753842793215e-12,-2.893518757929314e-14,1,4,0,0.3916,0.4795978097668618,0.007096270526601322,0.9388321037504285,1.2505196028423182,0.28227308956053304,0.0293741964441827,4.021308717405944e-05,288680.63097757206,0.007088125772528957,4.031508048230678,3.5265512892147592,0.7759686674872689,9.703393547072498,0.9735075517656032,0.0,0.0,1.1777608416140825e-06,1.650683884932571e-07,0.0,0.0,1.0036308321284981e-10,1.4769161613021062e-11,0.0001319037328502083,2.0974447259166538e-05,0.0,0.0,9.785948879119513e-05,1.5374509999167482e-05,3.404424405901319e-05,5.599937259998953e-06,0.0,0.0,0.0,0.0,-63.752728762770595,-5.3290705182007514e-14,-8.131516293641283e-20,0.06770745341132,62.0,5.115511551155125,0.59,-22.0826508436632,59.12408538142856,50.85753348426337,4.473178844149804
main,minus25,0.3,162.21358264479417,0.7451963343672219,20.0,2042.90429042904,-10.85714587212351,-10.85714587212351,-11.211549748994742,-10.731687151841243,0.006486183409290946,0.0034144335556629585,0.006486183409290946,0.008116076909110906,0.052476305385136736,0.3916,164.39999999999992,PEM,0.0019862832010516178,0.0033524523390057407,0.0013931999999999998,9.038335024573513e-09,0.001334097466306467,0.0018821674158276112,0.00013617841853663773,2.7030862045875177e-05,-1.7143946852427039e-18,11473.237939155986,-22.170630528426813,10715.002275810177,736.0650327657108,-5.1672031986527145e-08,3.2714941866629488e-12,-2.962213807577996e-14,1,4,0,0.3916,0.4795978097668618,0.007096270526601322,0.9390801561284902,1.2505240926306502,0.2822425296010453,0.02916124531437375,4.0161586740993476e-05,288577.6881596053,0.007079217743608644,4.052901412204159,3.5448238264577685,0.7807560491733614,9.703609732405832,0.9730581639147917,0.0,0.0,1.2107597291475058e-06,1.649944376671169e-07,0.0,0.0,1.0331555231732658e-10,1.4762345522383917e-11,0.00013617852185219016,2.1373945009909335e-05,0.0,0.0,0.00010099076652187072,1.5656388653378036e-05,3.518775533031943e-05,5.717556356531232e-06,0.0,0.0,0.0,0.0,-64.5725933404996,-4.973799150320701e-14,-1.0842021724855044e-19,0.06855941713877428,61.9,5.1072607260726,0.592,-22.0325550832597,58.62840475143416,50.72225699155178,4.450271949382678
main,minus25,0.3,162.21358264479417,0.7451963343672219,20.2,2046.20462046205,-10.86098057458895,-10.86098057458895,-11.21464734508993,-10.73594556599528,0.006652933823008174,0.003470446103478569,0.006652933823008174,0.008249218216017516,0.052696636048950314,0.3916,164.39999999999992,PEM,0.0020244258970126684,0.003390232224106596,0.0013931999999999998,9.036135193710768e-09,0.0013575945682991835,0.0018920938600750293,0.00014053475959718975,2.7393672906071518e-05,-6.132518538121134e-19,11694.418463821086,-21.624376801540354,10936.972624115644,735.8214628543955,-4.950561560690403e-08,3.279640448106136e-12,-3.0142555118573e-14,1,4,0,0.3916,0.4795978097668618,0.007096270526601322,0.9390885674848998,1.2505278425152746,0.2823544262924232,0.029044608043747436,4.024069420425194e-05,288473.0318159883,0.007093226731042528,4.074276184485421,3.562847763219813,0.785486192250789,9.703681890778789,0.9726067587402301,0.0,0.0,1.2437324106373032e-06,1.64863407448988e-07,0.0,0.0,1.0626549403831999e-10,1.4749708604967084e-11,0.00014053486586268387,2.1781720052468643e-05,0.0,0.0,0.00010417956799462051,1.5944007363749013e-05,3.635529786806338e-05,5.837712688719765e-06,0.0,0.0,0.0,0.0,-65.39717591283448,-3.907985046680551e-14,-8.131516293641283e-20,0.0694195622593887,62.0,5.115511551155125,0.594,-21.9827211808523,58.095718431801316,50.593102258653786,4.428021300605614
main,minus25,0.3,162.21358264479417,0.7451963343672219,20.4,2042.90429042904,-10.86496815544632,-10.86496815544632,-11.218397036320823,-10.739911946952134,0.006822248529854308,0.003526709163056507,0.006822248529854308,0.008382954987060867,0.052910629102674314,0.3916,164.39999999999992,PEM,0.002062568592973719,0.003428010239908786,0.0013931999999999998,9.035680055294681e-09,0.001381018714268681,0.0019020110354476582,0.00014497145451239168,2.7758353064933566e-05,6.844026213814747e-19,11915.54525489995,-21.055994637138067,11158.899758046646,735.5895021667727,-4.939283826388419e-08,3.3372471452963737e-12,-3.0059288391726113e-14,1,4,0,0.3916,0.4795978097668618,0.007096270526601322,0.9393354808998026,1.2505313116714583,0.28231925955627185,0.02883638189786974,4.018931751415683e-05,288370.2731520791,0.007084309586070491,4.095630997949308,3.58087141720207,0.7902177227881347,9.703825967941537,0.9721534682008496,0.0,0.0,1.2766862769171522e-06,1.6476933139924545e-07,0.0,0.0,1.0921364272202605e-10,1.474074341853036e-11,0.00014497156372603453,2.2183489316753346e-05,0.0,0.0,0.0001074249853204905,1.6227086629349997e-05,3.754657840554402e-05,5.956402687403214e-06,0.0,0.0,0.0,0.0,-66.22648313607223,-5.3290705182007514e-14,-1.3552527156068805e-19,0.07028685252274608,61.9,5.1072607260726,0.597,-21.9331433945714,57.34262661638234,50.463242044295974,4.40582506631281
main,minus25,0.3,162.21358264479417,0.7451963343672219,20.6,2046.20462046205,-10.867934001101446,-10.867934001101446,-11.220651055887402,-10.743283120392903,0.006994142735378287,0.003583223962053571,0.006994142735378287,0.00851729014036979,0.05312169395260054,0.3916,164.39999999999992,PEM,0.0021007112889347697,0.0034657863928514833,0.0013931999999999998,9.034536012276777e-09,0.0014043712091112784,0.0019119171094531492,0.00014948903975104346,2.8124896083288406e-05,2.2429432443293873e-18,12136.621592071298,-20.465282887303392,11380.759817475604,735.3964916598545,-4.853609425481409e-08,3.3818503553106893e-12,-3.146788385421928e-14,1,4,0,0.3916,0.4795978097668618,0.007096880607493528,0.9393430313932365,1.2505342757250155,0.28242760949758217,0.02872336631473517,4.02685194617353e-05,288266.3796045535,0.007098311718727145,4.116961906660529,3.5987578614169218,0.7949185658720649,9.703864535912926,0.9716982848008203,0.0,0.0,1.3096176842862342e-06,1.6465703684540737e-07,0.0,0.0,1.1215953502578866e-10,1.4729461518812837e-11,0.0001494891519105786,2.2587940922719997e-05,0.0,0.0,0.00011072738143766699,1.651198058588219e-05,3.876177047291161e-05,6.075960336837877e-06,0.0,0.0,0.0,0.0,-67.06050193869831,-6.750155989720952e-14,-1.0842021724855044e-19,0.07116115409978421,62.0,5.115511551155125,0.599,-21.8838185036031,56.818536125749006,50.33803630151622,4.384149286186219
main,minus25,0.3,162.21358264479417,0.7451963343672219,20.8,2049.50495049505,-10.864944408701604,-10.864944408701604,-11.217084300598458,-10.740651068144075,0.007168593250247523,0.0036399723443095063,0.007168593250247523,0.008652180518919672,0.053334639439597556,0.3916,164.39999999999992,PEM,0.0021389155550265086,0.003503622240679851,0.0013931999999999998,9.038885288249498e-09,0.0014277150818008907,0.0019218122779429184,0.00015408584205075352,2.8493314346659393e-05,2.087089182034596e-18,12358.046174407651,-19.852846171737507,11602.638537413679,735.5547907734469,-4.8787114792503417e-08,3.4216934841069246e-12,-3.276545701424993e-14,1,4,0,0.3916,0.4795978097668618,0.007110841492288333,0.9393714938104311,1.2505319108365331,0.2825106211680223,0.028609447446466495,4.0348411613285225e-05,288164.5458506077,0.0071122731092587935,4.138269332349093,3.6163242547883243,0.7996194218926027,9.703649536674984,0.971241355390704,0.0,0.0,1.3425409056865457e-06,1.6461610700155845e-07,0.0,0.0,1.1510420604785922e-10,1.4723355110352828e-11,0.0001540859571549597,2.298402622190557e-05,0.0,0.0,0.00011408552264850392,1.6790706054184723e-05,4.000043450645576e-05,6.193320167720781e-06,0.0,0.0,0.0,0.0,-67.89924305513736,-7.460698725481052e-14,-1.0842021724855044e-19,0.07203923581211408,62.1,5.123762376237624,0.601,-21.8346326329055,56.30141327960584,50.239857059340764,4.36490945186832
main,minus25,0.3,162.21358264479417,0.7451963343672219,21.0,2039.60396039604,-10.870071198579069,-10.870071198579069,-11.22249968412018,-10.745261912694104,0.007345527298724898,0.003696932008162059,0.007345527298724898,0.008787573111866077,0.05353167761331282,0.3916,164.39999999999992,PEM,0.0021770582509875592,0.0035413946268016165,0.0013931999999999998,9.047595412921188e-09,0.0014509296745162743,0.0019316953351141925,0.0001587605695757366,2.8863624185946258e-05,3.6761229910836635e-18,12579.009647135812,-19.219153442932,11824.512893366616,735.2776002768104,-4.9454683903604746e-08,3.439235007896002e-12,-3.223810107755298e-14,1,4,0,0.3916,0.4795978097668618,0.007110841492288333,0.9398464824537283,1.2505359441812565,0.282332527872354,0.028316767753674466,4.016610149973853e-05,288064.3680991866,0.007080375729405594,4.159550678540467,3.634487729536855,0.8043713846483715,9.703930792658843,0.9707828623031024,0.0,0.0,1.3754778749640395e-06,1.6468484638746963e-07,0.0,0.0,1.1804827640258822e-10,1.472035177364506e-11,0.00015876068762401307,2.337365234526701e-05,0.0,0.0,0.00011749846541585712,1.7064713836766056e-05,4.126222220815597e-05,6.308938508501053e-06,0.0,0.0,0.0,0.0,-68.74268964529658,-6.750155989720952e-14,-8.131516293641283e-20,0.07292435537897043,61.8,5.0990099009901,0.603,-21.7858115700338,55.86177155119872,50.104814027076415,4.342599651778169
main,minus25,0.3,162.21358264479417,0.7451963343672219,21.2,2046.20462046205,-10.875850106220355,-10.875850106220355,-11.227235545119584,-10.751688503165838,0.007525052325523788,0.0037541417848804713,0.007525052325523788,0.00892356022077602,0.053728095786159766,0.3916,164.39999999999992,PEM,0.0022151701618832657,0.0035791343284265332,0.0013931999999999998,9.070877074275025e-09,0.001474045155813169,0.00194156297302293,0.0001635171287133597,2.9235833456735557e-05,3.2559946492455305e-18,12799.72847291654,-18.562946695747563,12046.259778340962,734.9057478288566,-5.097535904496908e-08,3.481132049287794e-12,-3.174543961037557e-14,1,4,0,0.3916,0.4795978097668618,0.007110841492288333,0.939717629851385,1.2505416297764103,0.2825271102008646,0.028256579379634283,4.031034452630561e-05,287959.15660865663,0.0071058848920122755,4.180798822185466,3.652450051904867,0.8090396806631814,9.704054870276744,0.9703224960956603,0.0,0.0,1.4084570263726298e-06,1.64895757042952e-07,0.0,0.0,1.209892351231184e-10,1.4704793602650997e-11,0.0001635172497025949,2.3782810392909246e-05,0.0,0.0,0.00012096900288461544,1.7352687343791664e-05,4.254824681797945e-05,6.430123049117445e-06,0.0,0.0,0.0,0.0,-69.59081579550492,-7.815970093361102e-14,-8.131516293641283e-20,0.07381696066831396,62.0,5.115511551155125,0.605,-21.7372996027683,55.325228074609086,49.96687580809123,4.320167389868082
main,minus25,0.3,162.21358264479417,0.7451963343672219,21.4,2042.90429042904,-10.87865071854094,-10.87865071854094,-11.229751754233803,-10.754492442103981,0.007707150213945969,0.003811583280285825,0.007707150213945969,0.009060098122856726,0.053923572614849695,0.3916,164.39999999999992,PEM,0.0022533128578443164,0.0036169027836363992,0.0013931999999999998,9.153819315840599e-09,0.0014971241651379097,0.0019514160153001731,0.00016835344937900042,2.961007420791989e-05,2.9408983928669308e-18,13020.600066094057,-17.885359355254558,12267.974877927521,734.7398287584593,-5.2821633289568126e-08,3.518463298490815e-12,-3.1960545321396694e-14,1,4,0,0.3916,0.4795978097668618,0.007110841492288333,0.9399563053406229,1.2505440634678198,0.28248749848706806,0.02806000070251454,4.025893761430665e-05,287857.43227373663,0.007096930846261249,4.202015536822079,3.670237323315941,0.8137120169890011,9.704140448890799,0.969860404635863,0.0,0.0,1.441647187369459e-06,1.6595080498414702e-07,0.0,0.0,1.2392835436681391e-10,1.4695596218477582e-11,0.0001683535733073549,2.4181618023800045e-05,0.0,0.0,0.0001244956009287187,1.763299022051636e-05,4.385797237863617e-05,6.5486278032836176e-06,0.0,0.0,0.0,0.0,-70.4436422787795,-5.684341886080802e-14,-1.0842021724855044e-19,0.07471374815659625,61.9,5.1072607260726,0.607,-21.6889862379797,54.852768589888456,49.84251177451865,4.299010553448868
main,minus25,0.3,162.21358264479417,0.7451963343672219,21.6,2042.90429042904,-10.883841603586689,-10.883841603586689,-11.234409120374266,-10.759876231402757,0.007891807560763067,0.0038692536328679954,0.007891807560763067,0.009197180016325161,0.05411332152191114,0.3916,164.39999999999992,PEM,0.0022914247687400246,0.0036546381061995405,0.0013931999999999998,9.373381502122779e-09,0.0015201060129594007,0.0019612528967721545,0.00017326982308648258,2.9986662540485003e-05,1.0808140406964872e-18,13241.223971507356,-17.187276823316996,12489.613924411882,734.4227702225802,-4.957655619364232e-08,3.5728642266974475e-12,-3.204381204824358e-14,1,4,0,0.3916,0.4795978097668618,0.007110841492288333,0.9400645563804615,1.2505488050573381,0.2825318229442162,0.02791215318949022,4.027254317017146e-05,287754.6471082615,0.0070994658503653685,4.223197452136423,3.6881260505595437,0.818370113321322,9.704309224118562,0.9693966138848791,0.0,0.0,1.475452519699298e-06,1.6902666164919227e-07,0.0,0.0,1.2686530000701777e-10,1.4684728201019087e-11,0.0001732699499517827,2.4581883222138632e-05,0.0,0.0,0.00012807846700901184,1.791433040146546e-05,4.519148294277085e-05,6.667552820673308e-06,0.0,0.0,0.0,0.0,-71.3011413424693,-6.039613253960852e-14,-1.0842021724855044e-19,0.07561663182237385,61.9,5.1072607260726,0.609,-21.6409850738953,54.36199612158645,49.707272721538665,4.27704091380945
main,minus25,0.3,162.21358264479417,0.7451963343672219,21.8,2046.20462046205,-10.88514545401199,-10.88514545401199,-11.23499603461795,-10.761584856625461,0.008079042201170651,0.00392715325785385,0.008079042201170651,0.009334806888171739,0.05430552210794863,0.3916,164.39999999999992,PEM,0.002329567464701075,0.003692401096627367,0.0013931999999999998,9.907996496451302e-09,0.0015430517960732984,0.0019710732562051893,0.00017826613635238327,3.0366368073708943e-05,7.250602028496811e-19,13462.003629957853,-16.471107088358202,12711.20672849809,734.325794319793,-5.161200533621013e-08,3.6012859361278515e-12,-3.2807090377673376e-14,1,4,0,0.3916,0.4795978097668618,0.007112036833052282,0.9400664898256956,1.2505502883761581,0.2826336962706333,0.027809750267797147,4.035201203199135e-05,287652.0646940925,0.007113471000592727,4.244343790278185,3.7057153663994713,0.8230006828838411,9.704269037425279,0.9689311216091643,0.0,0.0,1.510823237659798e-06,1.7685358980250003e-07,0.0,0.0,1.2980008869038606e-10,1.4673943416841508e-11,0.00017826626615247205,2.4981581003446895e-05,0.0,0.0,0.0001317174957777198,1.819514384353983e-05,4.654877037475228e-05,6.786437159907167e-06,0.0,0.0,0.0,0.0,-72.163307581142,-6.394884621840902e-14,-8.131516293641283e-20,0.07652327698320512,62.0,5.115511551155125,0.611,-21.5931862401356,53.85703597801893,49.589906126129755,4.256708703722684
