cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
3,167.51875,79.0368783891,5.83704069158,4.25929873277e-05,64.193291373,0.0721974274747,7.84754646464e-05
3,168.93125,79.0368783891,5.83704069158,4.2367000676e-05,64.1945143224,0.0788138533222,8.56672318719e-05
3,170.34375,79.0368783891,5.83704069158,4.21409715934e-05,64.1938863785,0.0817123562727,8.88177785573e-05
3,171.75625,79.0368783891,5.83704069158,4.1914646432e-05,64.1914197449,0.0828098946308,9.00107550334e-05
3,173.16875,79.0368783891,5.83704069158,4.16879611686e-05,64.1871249248,0.082568110177,8.97479458445e-05
3,174.58125,79.0368783891,5.83704069158,4.14609229645e-05,64.1810109981,0.0808965563387,8.79310394985e-05
3,175.99375,79.0368783891,5.83704069158,4.12336286989e-05,64.173085673,0.0769954997206,8.36907605658e-05
3,181.3875,79.0368783891,5.83704069158,8.44376094774e-05,64.1325458764,0.0103437293315,1.1243184056e-05
3,190.7625,79.0368783891,5.83704069158,8.3340871994e-05,64.0558253045,2.75303937098e-05,2.99243409889e-08
3,200.1375,79.0368783891,5.83704069158,8.2195072461e-05,63.9816352308,0,0
3,209.5125,79.0368783891,5.83704069158,8.10013116766e-05,63.9111702944,0,0
3,218.8875,79.0368783891,5.83704069158,7.9759474504e-05,63.8451453468,0,0
3,228.2625,79.0368783891,5.83704069158,7.84694672678e-05,63.7839946983,0,0
3,237.6375,79.0368783891,5.83704069158,7.71312069419e-05,63.7279893654,0,0
3,247.0125,79.0368783891,5.83704069158,7.57446130694e-05,63.6773045351,0,0
3,256.3875,79.0368783891,5.83704069158,7.43096031572e-05,63.6320583042,0,0
3,265.7625,79.0368783891,5.83704069158,7.28260900468e-05,63.5923338708,0,0
3,275.1375,79.0368783891,5.83704069158,7.12939804052e-05,63.5581922112,0,0
3,284.5125,79.0368783891,5.83704069158,6.97131738473e-05,63.5296792936,0,0
3,293.8875,79.0368783891,5.83704069158,6.80835624121e-05,63.5068301655,0,0
3,303.2625,79.0368783891,5.83704069158,6.6405030236e-05,63.4896712507,0,0
3,312.6375,79.0368783891,5.83704069158,6.46774533318e-05,63.4782216297,0,0
3,322.0125,79.0368783891,5.83704069158,6.2900699426e-05,63.4724937353,0,0
4,4.6875,79.0368783891,3.18400314805,1.29519792867e-07,0,0,0
